X..Pathway.Id	Pathway.Name	hsa-let-7g-5p(+)	hsa-miR-100-5p(-)	hsa-miR-103a-3p(+)	hsa-miR-106b-5p(+)	hsa-miR-11400(-)	hsa-miR-122-5p(-)	hsa-miR-1273h-3p(-)	hsa-miR-1299(-)	hsa-miR-1307-3p(-)	hsa-miR-146-5p(+)	hsa-miR-148a-3p(-)	hsa-miR-148a-5p(-)	hsa-miR-148b-3p(-)	hsa-miR-151a-3p(-)	hsa-miR-15b-5p(+)	hsa-miR-16-5p(+)	hsa-miR-17-5p(+)	hsa-miR-191-5p(+)	hsa-miR-192-5p(-)	hsa-miR-193b-5p(-)	hsa-miR-197-3p(+)	hsa-miR-20a-5p(+)	hsa-miR-20b-5p(+)	hsa-miR-221-3p(+)	hsa-miR-223-3p(+)	hsa-miR-26b-5p(+)	hsa-miR-27a-5p(-).x	hsa-miR-27a-5p(-).y	hsa-miR-30a-3p(-)	hsa-miR-3168(+)	hsa-miR-335-5p(+)	hsa-miR-361-3p(-)	hsa-miR-361-5p(+)	hsa-miR-3615(-)	hsa-miR-375-3p(-)	hsa-miR-423-3p(-)	hsa-miR-499a-5p(+)	hsa-miR-502-3p(+)	hsa-miR-532-5p(-)	hsa-miR-548o-3p(-)	hsa-miR-582-3p(-)	hsa-miR-652-3p(+)	hsa-miR-664a-5p(-)	hsa-miR-6842-3p(-)	hsa-miR-769-5p(-)	hsa-miR-7706(-)	hsa-miR-93-5p(+)	hsa-miR-941(-)	hsa-miR-98-5p(-)	hsa-miR-98-5p(+)	hsa-miR-99a-5p(-)	hsa-miR-99b-5p(-)
path:hsa04115	p53 signaling pathway	-0.758748287573516	0.000374528285277711	-0.688715651267062	-0.159077780856328	0	0.223849273194382	0	0	0	0	0.276862363784243	0	0.146751673461325	1.75500308680452	-0.446279700815591	0.0515179502201285	-0.0659867830293279	-0.750912390379429	0.00892333672842266	0	-1.22053589255218	0	0	-0.540740415138086	-0.0886117681784774	0.0845061285497311	0.0463780050200649	0.0463780050200649	0.195162300846207	0	0.0674036850694692	0	0	0	-0.000259656728158034	2.25977661987644	-0.31750391188137	0	0.00147048123641412	0	-0.104958782133998	0	0	0	-0.293507698117774	0	-1.19394132183634e-05	0	0.773020250362765	-0.729564002112882	0	0
path:hsa04122	Sulfur relay system	0	0	-1.96922148882503e-10	0	0	0	0	0	0	0	0	0	1.28877276891204e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.17748977453317e-08	-3.94264724276473e-08	0	0
path:hsa04130	SNARE interactions in vesicular transport	5.99553524938789e-07	8.84582854079619e-13	-0.0107555562651645	0	0	0	0	0	0	0	-3.09901346711388e-08	0	3.79036496612526e-05	0.000258419329444849	4.18435467464724e-05	-0.000205196670168178	-0.0106016474678858	0	0	0	-0.00024212921419583	0	0	0	1.63853765990497e-12	0	5.07540524154125e-06	5.07540524154125e-06	0.0577898903509993	0	0	0	0	0	-2.79164285669882e-05	-0.00052949640493799	-1.48207514547849e-05	0	4.15612037096854e-06	0	2.81491661963413e-17	0	0	0	-0.00301897748397764	0	0	0	0.00838961928494262	-0.00791798690765703	0	0
path:hsa04136	Autophagy - other	2.95359324222467e-06	0.343446372832665	0.0252986531938069	-0.255266373994156	0	0.0289804862617727	0	0	0	0	0.00015081767302046	0	0.00758191448368869	-0.00106013026579984	0.000231265524152858	0.0131753942796966	-0.000449974691360145	-0.000115123474958842	0	0	-0.00102859310544496	-0.00880272172393033	0	0.00248741042107576	-0.000250822901057321	-0.240444713755504	0.0107021342899002	0.0107021342899002	0.07532752394442	0	-4.04754776237117e-07	0	0	0	-8.29092058751297e-05	0.0231510600442281	-0.249210773487523	0	0.00098840392186017	0	7.09355786159431e-05	0	0	0	-0.00808934375888755	0	-0.444056626123981	0	-0.00705424394331408	0.00665768127128571	0	0
path:hsa04137	Mitophagy - animal	0.0477527418534383	-0.0285687759302027	-0.425117856714188	-0.525594184689526	0	0.0186541060995318	0	0	0	0	0.112078173200009	0	0.621271447433107	0.00730924229579103	0.021378319858592	0.12892520630872	-0.217739955924898	-0.00904104383158532	0	0	0.0206793958109438	-0.176054434478607	0	-0.457211093041214	-0.0310736521727923	-0.072638755558951	0.0634350757832645	0.0634350757832645	1.51134953065722	0	-0.00147799401975427	0	0	0	-0.000321641957774138	-0.403133675346921	-0.53367875919731	0	0.015582494906549	0	0.0233878338603808	0	0	0	-0.0456051402604433	0	-0.28582955244762	0	-0.155677765642153	0.146926155800679	0	0
path:hsa04140	Autophagy - animal	0.023223328142713	0.291725289486203	-0.895974631647096	-0.409434758923683	0	0.0226191781909645	0	0	0	0	0.00265594696465871	0	1.43161453014839	-0.00553689555277508	-0.622749405786952	0.118043171700106	-0.044516280033856	-0.00361873203320792	0	0	-1.20298873264957	-0.308095260337561	0	-0.791519211522979	0.0604830784026138	-0.429048322747048	0.0382282025252672	0.0382282025252672	1.47044881396466	0	-0.00187480282064736	0	0	0	-0.000204665634576926	-0.498817738066864	-0.451810845705363	0	0.105811279500221	0	0.0155982438846656	0	0	0	0.116007617112238	0	-0.609034277234004	0	-0.175903849501235	0.166015206417889	0	0
path:hsa04141	Protein processing in endoplasmic reticulum	-6.42114293757205e-05	4.43593573795063e-05	0.0912193612444832	-0.000311026454329427	0	0.111924636597191	0	0	0	0	0.182596604855536	0	0.219129416048355	-0.00488132005004066	-0.260190522150223	0.0357820006806962	-0.036928072164476	-0.0264840429078953	0	0	-0.0145146677729174	-0.105632660687164	0	0.00685079274393685	0.0314228739603036	0	0.0108730203663847	0.0108730203663847	0.108358417951349	0	-0.00230071135966361	0	0	0	0.000417710616945824	1.2645987262428	0.00697627284431171	0	0.0139409045642446	0	3.81818432041122e-06	0	0	0	-0.0239443687039553	0	-0.028582955244762	0	-0.00309640176688117	0.00292233387693931	0	0
path:hsa04144	Endocytosis	0.0683379834204442	0.371392664285557	-0.0427037791232162	-0.268706139054786	0	0.111494818484299	0	0	0	0	0.00662999158974896	0	0.125608622164889	-0.0044681029277756	-0.117054560368981	0.105408907584676	-0.0726845346781098	-0.233027171851326	0.257426664173539	0	0.0224843521038154	-0.00315133660201388	0.269950132867196	1.52578872720945e-05	0.0636021670722245	0.0686465056588268	0.0496296613664737	0.0496296613664737	0.20300236713526	0	-0.227770424606697	0	0	0	-0.000290744153298788	0.00915708990868345	-0.112343088247187	0	0.0722494893372134	0	-8.47455831725667e-05	0	0	0	-0.00958133390046303	0	-0.294654144594617	0	-0.143879513318954	0.135791156195157	0.643566660433848	0
path:hsa04145	Phagosome	1.4916142063703e-06	-0.00066525035592225	-0.0224304615122766	-0.00108850860027095	0	0	0	0	0	0	-2.79391611482701e-06	0	0.00455911071222133	-5.03818708594088e-06	0.000103944340195597	1.9440564581958e-05	-0.000614555295218939	1.34501752984574e-06	0	0	-0.000335873237078284	-0.00880272172393033	0	0	-5.67874085944283e-05	-0.00570546778402891	-2.95298848242653e-05	-2.95298848242653e-05	3.84941073656926e-05	0	-4.04754776237117e-07	0	0	0	1.51722150215948e-08	0.0204401444270864	0.00110392333425069	0	4.89424971911976e-05	0	7.09389120378466e-05	0	0	0	-6.58384828218864e-06	0	0	0	-0.00937170766784675	0.00884486602980664	0	0
path:hsa04150	mTOR signaling pathway	0.0469860029332034	0.378820304324773	0.0383750483461982	-2.40024513663065e-08	0	0.23532541680861	0	0	0	0	0.467229912758033	0	1.8419040565009	-0.00643435390171711	-0.232097340402983	-0.0338189530984201	-0.0299708293530923	-0.00202067765728852	0	0	-1.22369464517118	-0.0158448991030746	-0.0404925199300796	-0.251206785768415	0.0603305646127489	-0.21971497267581	-0.808348615074897	-0.808348615074897	0.217170825092394	0	-0.00189982983487374	0	0	0	-9.24158203832063e-05	0.0138896931806451	-0.191770452253783	0	0.101081927476266	0	-2.13449824063485	0	0	0	5.54553473928067	0	0.0840469785554059	0	0.29787499149076	-0.281129596306636	0	0
path:hsa04151	PI3K-Akt signaling pathway	-1.33380188004299	1.59974016180489	-0.882228121017778	-0.112271924451069	0	0.223419467080679	0	0	0	0	0.713025857999952	1.02970665669416	2.28467259499958	1.61652453202945	-0.421718174706634	-0.549649362936269	-0.174504441750471	-0.0799085079108298	0.257426664173539	0	-1.30719916169663	-0.228063297115181	0	-0.362718847844931	-0.247479276184576	-0.755504356848137	0.0570752412378919	0.0570752412378919	0.272447353178152	0	-0.356332137456938	0	0	0	0.69070248639399	3.89080296430299	-0.60078501633452	0	1.46821038532888	0	-0.0915867402792009	0	0	0	4.68650979738277	0	-0.367139628197519	0	0.840290682662989	-0.793052747446244	0.643566660433848	0
path:hsa04152	AMPK signaling pathway	0.0364830870278133	0.32203527049307	0.0268962932886108	-0.1567452625768	0	0.0954196502735162	0	0	0	0	0.0625237834648186	0	1.18217890015102	-0.00607850660297274	-0.342997649821728	0.124283493656576	0.0063598209014521	-0.0491906857526288	0	0	-0.00618849661181945	0	0	-0.0372538625665288	-0.0882085880155492	0.0341760149511159	0.0505650634676117	0.0505650634676117	0.146224393482845	0	-0.000775034234301579	0	0	0	1.03189071626274	0.0129293734376778	-0.563950989115451	0	1.33637762809274	0	0.0407735108972279	0	0	0	-0.113081490761453	0	-0.28765669508282	0	-0.0696331660373678	0.0657186551971599	0	0
path:hsa04210	Apoptosis	-0.238127689528105	0.0140153024503409	0.350328683903782	-0.144541914834008	0	0.11140885486172	0	0	0	0	0.278348885036136	0	1.44486595018047	-0.00798318199430118	-0.19701951658536	0.0374750235960665	-0.01352511227832	-0.000424300857700054	0.257426664173539	0	-1.20866129492016	-0.105632660687164	0	-0.561296488262577	-0.209637407676733	0.0760564772482489	0.0634257895047507	0.0634257895047507	0.223673662110118	0	-0.35964353947257	0	0	0	-0.17189610932867	3.04329202761553	-0.460501886674545	0	0.107842452069399	0	0.336781807297651	0	0	0	-0.0612010814294406	0	-0.000149763460493033	0	0.274725284975398	-0.259281277940901	0	0
path:hsa04211	Longevity regulating pathway	0.0477105923191023	0.310407244320944	0.350159095382655	-0.000311034454301283	0	0.0954196210621214	0	0	0	0	0.279613748279154	0	1.61325743285013	-0.00720182099628253	-0.400251167679917	0.138104628604149	-0.00871325735073167	-0.0100922126377397	0	0	0.0184768353450582	9.13495585157105e-05	0	0.051974638967827	-0.0296445708992742	0.0529551546288339	0.0544128984641906	0.0544128984641906	0.16713849829572	0	-0.000809313212539119	0	0	0	1.22074212412714	1.00406675309446	-0.256911963250606	0	0.0489372830282083	0	-0.000167056592437632	0	0	0	0.153609844073452	0	-0.00149638558433499	0	-0.126037416576874	0.1189520740377	0	0
path:hsa04213	Longevity regulating pathway - multiple species	0.000310870961697551	0.322922234877168	0.332076263373041	-3.20013436213873e-08	0	-0.0165050155350696	0	0	0	0	0.00275943184804646	0	1.60814592642471	-0.00465600171257531	-0.187838293224079	0.0661048747220927	-0.0306335932066748	-0.025778471466626	0	0	0.0237595234438132	9.13495585157105e-05	0	0.0816033120873975	0.0903023766872315	-0.00807704932374969	0.0353103001997229	0.0353103001997229	0.0604694173792476	0	-0.000809313212539119	0	0	0	-0.00201508793599888	0.0100079337974101	-0.281950128727715	0	0.0482608259659413	0	-8.15192924545845e-05	0	0	0	0.0227043634923953	0	-0.00149638558433499	0	0.0278699175151952	-0.0263031771178049	0	0
path:hsa04215	Apoptosis - multiple species	-6.55212979899319e-05	-1.15192414351871e-05	0.0750821012684152	-0.00362097317393413	0	0.111924636597191	0	0	0	0	0.166193251987384	0	0.124203871752788	-0.00423231099760629	-0.260329976109766	0.0259950210634578	0.00720636363673103	-0.0201513449640291	0	0	-0.00506124775719258	0	0	-0.448499969474815	-0.000170531103090742	0	0.0109258880911604	0.0109258880911604	0.169803001776441	0	-0.0577894870473981	0	0	0	-0.000102632599662526	2.90430379331498	-0.0631206044472187	0	0.0151191658888559	0	0.204306873398576	0	0	0	-0.0520149629609634	0	0	0	0.2871937297211	-0.271048794308717	0	0
path:hsa04216	Ferroptosis	-0.000882968888518188	0.000358974693460639	0.191757003760298	-7.99055686568037e-09	0	0.111924636597191	0	0	0	0	0.114509705520855	0	0.422604070701355	-0.00559050390665516	0.0557615668351291	0.12794529046317	-0.0476192967225856	-0.0254739236719085	0	0	-0.0139196799467778	0	0	-0.00455825740301083	-0.12414871049048	0.0842851435564533	0.0380433515206056	0.0380433515206056	0.12926882275981	0	0	0	-0.00142949667526599	0	-0.00014055182217256	0.011457875903732	0.0908528919860303	0	-0.00060088950808548	0	1.14555097587936e-06	-0.00254132742269509	0	0	-0.0224441212091592	0	0	0	-0.197078765094713	0.185999749070595	0.000673175196026726	0
path:hsa04217	Necroptosis	-0.215746413855112	0.00865864307488721	0.20548004086472	-0.135783273682381	0	0.149232848796255	0	0	0	0	0.333118167994671	0	0.649538190685742	-0.00568641837968726	-0.68152772273246	-0.0469600210968571	-0.0288919328237892	-0.00547543763932135	0	0	-0.0834753753302857	-8.27323470294203e-05	0	-0.299750410851349	-0.300416161318222	0.0779040872567833	0.0527109680811971	0.0527109680811971	0.308847356676572	0	-0.236163169229187	0	-0.0427069546137557	0	-0.000172387751567746	1.66661749193926	-0.233867749396691	0	0.0155264871116897	0	0.318057595559376	-0.0759234748688992	0	0	-0.0610301811289539	0	-0.000426834022556492	0	-0.129323499017854	0.122053425465154	0.0201114581385578	0
path:hsa04218	Cellular senescence	-0.50234412601865	0.333218855594023	-0.361924983848304	-3.21239222554294e-08	0	0.0154734520641278	0	0	0	0	0.453293235358711	0	1.80085118079443	1.79077542114048	-0.23349774444029	0.127922285189451	0.0111875873525436	-0.238917200141652	0.0263573375011673	0	-1.19692234306088	-0.115235629840542	-0.269950132867196	-0.050243172378525	-0.0206414110867153	0.0838811187806315	0.0631005106456787	0.0631005106456787	0.985522156848021	0	-0.00690213407899083	0	0	0	-0.000378017380006792	2.31670831298451	-2.3172000000642	0	0.0959118825768897	0	-0.000164251869883631	0	0	0	-0.424854743550255	0	-8.42838048872404e-06	0	0.911492387901783	-0.860251764557244	0	0
path:hsa04260	Cardiac muscle contraction	6.85430278411249e-05	-0.00018669256013267	0.0309496254174035	9.90137857104839e-22	0	0	0	0	0	0	0.00947745904135877	0	0.0260769910407854	3.68684530528516e-06	0.0220584329299242	0.00800640501246262	-0.00677905869051299	0.00834462879657311	0	0	-0.000909584342478777	8.94735012318177e-07	0	-1.13557583507991e-09	-0.0002229515621334	0	0.00558740222818203	0.00558740222818203	0.03481832343349	0	-0.0123320669345999	0	0	0	-4.74853235722674e-07	-2.83174526623178e-05	0.00318970984903989	0	-4.00421101642375e-05	0	-3.83018390714984e-09	0	0	0	-0.0128045087507609	0	2.42104768039036e-06	0	-0.0150528396306357	0.0142066264356415	0	0
path:hsa04261	Adrenergic signaling in cardiomyocytes	0.0262121905519227	0.0048049489693877	-0.22303687194434	-1.5998074574475e-08	0	0.223849273194382	0	0	0	0	0.26450369298312	0	0.706980492347684	-0.00456737599496381	0.0118282626582504	0.0353180912735566	-0.00460856646750941	0.00799689548001292	0.772279992520618	0	-1.47398416462265	-0.00298312361890872	0	0.00663751897527517	0.000857366585669321	-0.000445644826580767	0.0248309764464607	0.0248309764464607	0.194052850607712	0	-0.019637976651108	0	-0.00288276497194433	0	0.000794016734797301	0.0100042189301922	-0.294662119158884	0	0.0740544405215686	0	1.4729081364291e-08	-0.00512491550567881	0	0	-0.257133264937645	0	-0.0366549368018091	0	0.124289502797356	-0.117302421299967	0.00135754486783014	0
path:hsa04270	Vascular smooth muscle contraction	0.026996459246014	0.108418395212949	-0.0706601207817443	-7.2481654140477e-13	0	-0.000515781735470926	0	0	0	0	0.224102116781968	0	0.425213262981139	-0.00155351684873254	0.0198442193374661	-0.137648417912528	-0.0555734156508593	0.00253084233092133	0	0	-1.38168416172563	-0.00832613990174235	0	-0.000427053599454304	-0.212675875610393	-0.0668682450501193	0.0334036199884404	0.0334036199884404	0.257399636744589	0	-0.219855472291702	0	-0.428510928224095	0	-0.00179615828174153	0.00315677419543199	-0.0510200874066426	0	0.0429193648388192	0	-8.73525939545789e-05	-0.761797205731724	0	0	-0.0192269127111953	0	-0.0225379834087328	0	-0.0912780483359882	0.0861467448204695	0.201793353631392	0
path:hsa04310	Wnt signaling pathway	-0.00068394905303845	-0.00178549793250755	-0.0925383145051304	-3.37229504610554e-08	0	0.155895029546088	0	0	0	0	0.743061680108798	0	0.752055485621268	-0.0096204080548246	0.0700129388141027	0.127453497993557	-0.0920263556377205	-0.0330320150889761	0	0	-0.00995268219215565	-0.121477559790238	-0.310442652797276	-0.111583459897821	-0.060535887501579	0.0845061285497311	0.221406607407187	0.221406607407187	0.991800920289788	0	-0.53759955437473	0	0	0	-0.170693290968117	-0.237579560593601	-0.221380153140852	0	1.30038617584531	0	6.1361097344547	0	0	0	3.5100178762952	0	-0.200080686713334	0	0.22756172951292	-0.214769077567197	0	0
path:hsa04330	Notch signaling pathway	0.0312759600428343	3.4716011923899e-05	0.198623768997346	8.47156615187838e-12	0	0.239838506993981	0	0	0	0	0.00250713148240707	0	-0.00530573205965634	-0.00312508567602004	0.057460365771748	-0.0860330474791778	0.068388296878107	-0.888122800568049	0	0	-0.00102453092732308	0	0	0.00227912870150541	0.0895818934629044	-0.126759192824597	0.045416403451459	0.045416403451459	0.127053617778145	0	-0.00230071135966361	0	0	0	0.000940245343927303	0.00639929599228183	-0.138401995183727	0	-0.000393030571408684	0	-0.00386874338102053	0	0	0	-0.0192731335026175	0	0	0	-0.167970986711729	0.158528298898703	0	0
path:hsa04340	Hedgehog signaling pathway	-6.42332519367195e-05	1.21329374467381e-05	0.129873687691987	-2.39971031809867e-08	0	0	0	0	0	0	0.0650723131819007	1.02970665669416	0.184361791020984	-0.00486162213813107	-0.209115018012964	0.0764115760039685	-0.0728493406406325	-0.0587973608123667	0	0	0.000607078421424381	-0.000370640914691803	0	4.70408400723512e-07	-0.0391269062887366	0	0.0107525650919209	0.0107525650919209	0.126667647681659	0	-0.00230071135966361	0	0	0	-0.343426939291534	0.00997611370854323	-0.254088834670694	0	-0.000207655617874752	0	2.60617831167489e-06	0	0	0	4.98367140263476	0	-0.00100291071034253	0	0.370584396213274	-0.349751555790504	0	0
path:hsa04350	TGF-beta signaling pathway	-0.23546810893038	0.00809450113434261	0.136147858035614	-0.156745270697841	0	0.12791387039679	0	0	0	0	0.722941095447078	1.02970665669416	0.888160947012707	0.0102412249385492	-0.701077423290817	-0.12326549344195	-0.221534888637783	-0.0247098570670622	0.257426664173539	0	-1.16239130884904	-0.195420422271253	-0.229457612937117	0.00697145249872244	0.0264072661880392	0.0845061285497311	-0.337456879557944	-0.337456879557944	0.319252286880472	0	-0.448638715134403	0	0	0	0.00086130337918045	-0.0209743199174435	-0.217824641774586	0	0.0372673643722875	0	-7.97446591305925e-05	0	0	0	-0.182502878846119	0	-0.28582955244762	0	0.22647405551447	-0.213742548449841	0	0
path:hsa04360	Axon guidance	-0.00769328242286991	0.0153319421656752	0.147039152806432	-1.71126211156734e-08	0	0.00932705304976591	0	0	0	0	0.457600084880864	0	1.92633874157669	-0.00470134319044538	0.0715484172614883	0.0526944210521305	-0.0722419171874805	-0.0212425208044526	0	0	-1.17972715907669	-0.000274277615683402	-1.09479776107252	-0.116657543202523	-0.520845587596919	-0.256752570815912	-0.425762140234181	-0.425762140234181	1.0554757437216	0	-0.500746365561943	0	0	0	-0.000261393894803266	0.0100790289201966	0.0254142428850627	0	0.0930615963752598	0	-0.37591179663142	0	0	0	4.99076511739191	0	0.0277212065322817	0	0.0805448749271832	-0.0760169494576383	0	0
path:hsa04370	VEGF signaling pathway	0.000539891036212591	0.369753107103644	0.15590327629458	-0.163326066437672	0	-0.000515781735470926	0	0	0	0	0.0550566191526448	0	1.46472474165955	-0.00468529113674087	-0.242462582902626	-0.0463885508453543	-0.155649836189485	-0.0221864514850893	0	0	-1.31184982163039	-8.27323470294203e-05	0	-0.144072279365974	-0.0292105846892524	-0.226629999630053	0.0248093130528615	0.0248093130528615	0.186210309473595	0	0.0674036850694692	0	-0.194553904351554	0	-0.171228291673336	0.0185105914968696	-0.0723372505836995	0	0.114827859449318	0	-0.104881147790794	-2.50547467067367	0	0	-0.153992501767308	0	-0.000342029892296224	0	-0.156720730253744	0.147910488922273	0.663678118572405	0
path:hsa04371	Apelin signaling pathway	0.0762681006099292	0.333482152418535	-0.467142033696791	-0.116692589105793	0	0.0101437074642616	0	0	0	0	0.0732520315351916	0	1.06076875622459	-0.00517647416797036	0.0729019385647386	0.131117371646049	-0.174072586825076	-0.00540264916426841	0	0	-1.25641286588024	-0.190440081269059	0	-0.197540269737202	-0.150162401346884	-0.458402250560915	0.0569862165501645	0.0569862165501645	1.42188805886428	0	-0.0742413086109729	0	-2.23683235590928e-08	0	0.0195038328836775	0.440173887660044	-0.393247059411711	0	0.0574291914016863	0	0.0128742534211396	-3.97659085494982e-08	0	0	-0.00576017596476583	0	-0.178445502187754	0	-0.366406623511816	0.345808641525887	1.05336380680141e-08	0
path:hsa04380	Osteoclast differentiation	-0.242556333476509	0.0197041480585375	0.0480404043655437	-0.235117891386709	0	0.0229780763152298	0	0	0	0	0.28200101350762	0	1.50148294527058	-0.00718847433465604	-0.813153868348245	-0.139839937173632	-0.0899098059923707	-0.0108264876890673	0	0	-1.34690502155495	-0.105632660687164	0	-0.139545995437808	-0.0288950874501194	-0.127260381858604	0.0632029152625542	0.0632029152625542	0.212397960395191	0	-0.00374985275473706	0	0	0	0.0213006428755246	0.0553624871668798	-0.32268595297704	0	1.43889759780176	0	0.0227252329027391	0	0	0	-0.31784993756551	0	-0.00255582335548	0	0.0397709650637461	-0.0375351931934277	0	0
path:hsa04390	Hippo signaling pathway	-0.0172292563096031	0.00679150974789579	0.106778510165644	-0.156745270562089	0	0.155895029546088	0	0	0	0	0.741709306707053	0	0.669903425527332	-0.00946394819236428	-0.179652551470338	0.0037999505541344	-0.0673278997912129	-0.0321583106275682	0.257426664173539	0	0.0320508621774614	-0.11619592675588	-0.0269950132867197	-0.111446529911929	-0.0306585345434731	-0.126697092494975	-1.84750386871883	-1.84750386871883	0.291196476084544	0	-0.0905518160047966	0	0	0	0.450147477012909	-0.237054893193877	-0.244761040334423	0	1.28784685136117	0	3.71944304041627	-2.42955119580477	0	0	3.75220062960986	0	-0.485909401725713	0	0.380790358105263	-0.359383777455896	0	0
path:hsa04392	Hippo signaling pathway - multiple species	6.64925653756664e-05	1.15815404250018e-05	0.0647273165397268	4.2306981022586e-12	0	0	0	0	0	0	0.0555003358309222	0	0.00981423038906294	-0.00178369263750143	0.00467444254774267	0.0135185003564605	0.00873576214475664	-0.00821941641900641	0	0	-0.00133794436435956	0	0	0.00697145249872244	-0.0301956670456157	0	0.0143702894601355	0.0143702894601355	0.111631444118378	0	-0.00239273981405015	0	0	0	-0.236067245721555	0.00504162156523542	-0.0816973855635709	0	-0.000121420096348716	0	-5.187447752197e-07	0	0	0	-0.00418923751963624	0	-0.28582955244762	0	0.33291246698429	-0.314197398648161	0	0
path:hsa04510	Focal adhesion	-1.3209263295095	0.455455322664092	-0.162669593930537	-0.161223702901883	0	-0.000512343190567787	0	0	0	0	0.868241662301942	0	2.04662789801695	0.164046213597307	-0.252409661015883	-0.307428530922925	-0.138762946347831	0.135271761191201	0.257426664173539	0	-1.21777981793428	-0.105685710251978	0	0.00216416955459183	-0.275494307108496	-0.615589020926556	0.0508699168017708	0.0508699168017708	0.216654393363322	0	-0.696139307971713	0	0	0	-0.17168202610488	-0.216946991594878	-1.85489841142456	0	0.331401563157108	0	0.306192126282456	0	0	0	4.85820936579806	0	-0.288191195245192	0	0.643125205561677	-0.606971160987125	0.0257426664173539	0
path:hsa04512	ECM-receptor interaction	-1.50788091633173	-0.00102831463960774	0.0806991188446965	-2.18437798265508e-08	0	0	0	0	0	0	0.332635207811335	0	0.507870542739058	-0.0019264909396501	0.0256408848362661	0.0533437445832422	-0.121575370785523	-0.0274645138032216	0.257426664173539	0	0.000159327733164119	-0.105632660687164	0	0.00241319509571161	-0.000601699256434508	-0.388728191328763	0.0202073811959424	0.0202073811959424	0.0521992362629303	0	-0.396022446648184	0	0	0	-0.000115101556155287	-0.00830740122033398	-0.220065847082947	0	-0.000176391681821202	0	6.45334503747184e-07	0	0	0	-0.000686991255314922	0	-0.28582955244762	0	-0.0879155751219086	0.0829732970176338	0	0
path:hsa04514	Cell adhesion molecules	-0.0756133934460015	-0.000101691384516537	0.0836605865139523	-9.16449404557774e-09	0	0.167886954895786	0	0	0	0	0.406305069671066	0	0.7718762488627	-0.00161618498402382	0.0194288336752039	-0.0746035150828384	-0.0878808391348963	-0.0138257305128181	0	0	-0.00173492304355808	0	0	-0.118511828886595	-0.0190141912410001	-0.0168391253803241	0.0442072788048776	0.0442072788048776	0.173448240404451	0	-0.0192059383067571	0	0	0	-0.000131117020058922	0.00330703325775029	0.00248905877904248	0	-0.000173244157024278	0	-8.60123381424938e-08	0	0	0	-0.0156742046962736	0	8.37435240866812e-07	0	-0.00559788045223896	0.00528318897747939	0	0
path:hsa04520	Adherens junction	0.0471788500773523	0.0128529643565662	0.370148096374899	-1.59980660295458e-08	0	0.12791387039679	0	0	0	0	0.143329411469371	0	0.210850063144709	-0.0048649832504324	0.083015296168842	0.0048864304048107	-0.107120359426582	0.0922719756540402	0	0	-1.20379281571041	0	0	-0.118855459888932	-0.0650245815967137	0.0771161893247033	0.0592192298609223	0.0592192298609223	0.191297200675209	0	0.103532011184862	0	0	0	-0.000303037462824006	0.00998855492410802	-0.356739788694259	0	0.0393766171298672	0	2.57417942000163	0	0	0	-0.361038630453438	0	-9.96547936631505e-05	0	0.0729138878821791	-0.0688149473807043	0	0
path:hsa04530	Tight junction	0.015310986090191	0.0215353021288232	0.225129222514287	-2.51062639206827e-08	0	0	0	0	0	0	0.278046222649617	0	1.0714993339393	-0.00764281062530375	-0.0965305272262451	0.103286343336289	-0.0765872596211196	-0.380726559899154	0	0	0.00645556263438436	-0.105630627198499	0	-0.0527807752679323	-0.215372735417987	-0.0162752543873556	0.0504001930733959	0.0504001930733959	0.197983964706913	0	-0.296750987997829	0	0	0	-0.00735846534878318	0.0162202823166057	-0.0775207987683428	0	0.0153989011523151	0	0.000842205315696049	-2.42955119580477	0	0	0.00246289481860409	0	-0.000100014459257422	0	-0.217231407002595	0.20501948636281	0	0
path:hsa04540	Gap junction	0.0265853097758646	0.0150672510476328	0.0916565107426647	-1.64060258721623e-08	0	-0.000515781735470926	0	0	0	0	0.000290157834465091	0	0.626592587334949	-0.00206387860338342	0.0332695608521306	0.0173430833493573	-0.0530997594271298	0.0206629539221726	0	0	-1.18660760924676	-0.113880731709214	0	-0.119184437602088	0.0314327822360262	-0.0084496513014822	0.0191484095805486	0.0191484095805486	0.141638640002875	0	-0.000809313212539119	0	0	0	-0.207804510553975	0.00434989363775431	0.0190884597464314	0	0.0493730787359055	0	-0.000166139820124994	0	0	0	-0.00488884676766543	0	-0.0224322550452081	0	-0.106211998832967	0.100241165615809	0	0
path:hsa04550	Signaling pathways regulating pluripotency of stem cells	0.0242952812806244	0.370707498535351	-0.195454767445176	0.0447843216976375	0	0.267389848030386	0	0	0	0	0.742633459043273	0	2.16135052603455	-0.00847416732810924	0.128964265674381	-0.124427077007011	-0.0332734955963961	0.0456754774724284	0.257426664173539	0	-1.14082535207957	0	0	0.00788666728641061	-0.236621396007966	0.0682739036810943	-1.26354847997368	-1.26354847997368	0.267765294437009	0	-0.172553351974771	0	0	0	-0.000350692744832463	0.0180478054683468	-0.332470508407925	0	0.0939931375990371	0	3.0033474961441	0	0	0	4.11627070688856	0	0.0855299709679394	0	0.049158629706739	-0.0463951191581373	0.643566660433848	0
