X..Pathway.Id	Pathway.Name	hsa-miR-1-3p(-)	hsa-miR-11400(+)	hsa-miR-1228-5p(-)	hsa-miR-1246(-)	hsa-miR-126-3p(+)	hsa-miR-139-5p(+)	hsa-miR-142-3p(+)	hsa-miR-144-5p(+)	hsa-miR-146a-5p(-)	hsa-miR-146b-5p(+)	hsa-miR-150-5p(+)	hsa-miR-193a-5p(-)	hsa-miR-197-3p(-)	hsa-miR-199a-3p(-)	hsa-miR-199a-5p(+)	hsa-miR-20a-5p(-)	hsa-miR-215-5p(+)	hsa-miR-221-3p(-)	hsa-miR-223-3p(-)	hsa-miR-224-5p(+)	hsa-miR-3168(-)	hsa-miR-32-5p(+)	hsa-miR-335-5p(-)	hsa-miR-338-5p(-)	hsa-miR-340-3p(+)	hsa-miR-342-5p(+)	hsa-miR-363-3p(+)	hsa-miR-370-3p(+)	hsa-miR-374a-5p(+)	hsa-miR-375-3p(+)	hsa-miR-378a-3p(-)	hsa-miR-381-3p(+)	hsa-miR-409-3p(+)	hsa-miR-4433b-3p(+)	hsa-miR-450b-5p(-)	hsa-miR-493-3p(+)	hsa-miR-495-3p(+)	hsa-miR-501-3p(-)	hsa-miR-502-3p(-)	hsa-miR-542-3p(-)	hsa-miR-543(+)	hsa-miR-654-3p(+)	hsa-miR-99b-5p(+)
path:hsa04620	Toll-like receptor signaling pathway	-0.0148282900833318	0	5.24967657020146e-09	0	0	0	-0.441736581055413	0	0.677102080517333	-0.302581467609385	-0.129125403186283	0.0353828035673729	1.31375333285634	0.000609259215430349	-0.221560131174613	0.244200155150763	0	0.116134944312001	0.222152418393406	-0.000276751823623117	0	0.13883149690313	0.00398868933767303	0.643566660433848	-3.18042440382643	0	0.142608393427409	-0.792978515297391	-0.0204948993368326	0.000265739133084899	0.686451290901968	0	0	0	-0.845291020779349	0	-0.0194750033532888	0	0	0.00190393504821984	0	0	0
path:hsa04621	NOD-like receptor signaling pathway	0.183950758056785	0	-1.08551633678295e-10	0	0	0	-0.441736581055413	0	0.24344827489	-0.0177989098593756	-0.224662797089007	0.000574324256534636	1.34070057415205	0	-0.129185686699942	0.298465697592509	0	0.453021242306794	0.220900862658352	-0.0137000086355009	0	0	-0.00995811965337049	0	-3.1475122747651	0	0.141538069298394	0	-0.0454133762393668	0.000157297333965746	0.687333684317026	0	0	0	-0.868084666338935	0	-1.0992551009459	0	0	0	0	0	0
path:hsa04622	RIG-I-like receptor signaling pathway	0.0332975798394512	0	-9.71749867843461e-11	0	0	0	0	0	0.202912156496166	0.124592369015629	0.0749258330735203	8.68565813090498e-05	0.0133139892817995	0	-0.102438926538013	0.223849273194382	0	-0.002556936295731	0.0321147032928889	-0.000132828971647613	0	0.13883149690313	0.00243775250164336	0	-2.44753912331349	0	0.145253215622912	0	-0.00999733320390461	0.000304826096277208	0.285351104041195	0	0	0	-0.718851823259959	0	-0.105859016388637	0	0	0	0	0	0
path:hsa04623	Cytosolic DNA-sensing pathway	-0.0206073750456714	0	-1.48754635460325e-10	0	0	0	0	0	0.131052877811197	0.124592369015629	0.141569323006654	0.0004932731337761	-0.00733428990706114	0	-0.0612605873928243	0.111924636597191	0	0.0256273433721791	0.0321042419463673	-0.273393340673864	0	0	-0.096428457571905	0	-2.43172050850251	0	0.146029497128517	0	-0.0126954506791683	0.000302180735361104	0.199347558172717	0	0	0	-0.46234251548891	0	-0.105859016388637	0	0	-0.249059811142956	0	0	0
path:hsa04625	C-type lectin receptor signaling pathway	-0.00632203529390728	0	-6.90576879603664e-11	0	0	0	0	0	0.0767563828107215	0.0778702306347682	-0.315046828202494	-0.00484959947341364	1.32370300242826	0.206152409029653	-0.235306570135056	0	0	-0.0719688544261255	0.029906144714887	-0.000203597055644169	0	-0.555325987612519	0.00243775250164336	0	-3.35111632392499	0	0.143272687914655	0.607387798951193	0.0172288890330912	0.000301768121243009	1.0051518423441	0	0	0	-0.819664868425859	0	-0.105828474218403	0	0	0.000640747371997061	0	0	0
path:hsa04630	JAK-STAT signaling pathway	-0.0138219549468731	0	-1.48046850424857e-10	0	0	0	0	0	0.0651530787449431	0.124592369015629	-0.298624300254191	0.906268792350093	0.064387768779462	0.00762745671625303	-0.314458406839282	0	0	0.115405767829944	0.430647172294494	-0.0252711094301675	0	0.222130395045007	0.00243775250164336	0	-3.15091578074596	0	-0.727750220308005	0	0.076303516182088	-0.00109419756287412	0.65819810690604	0	0	0	-1.17309203278651	0	0.00112120551039389	0	0	0.0238358022382907	0	0	0
path:hsa04650	Natural killer cell mediated cytotoxicity	-0.0186684943706965	0	-5.84485879232705e-11	0	-0.0134975066433598	0	0	0	0.0488238906224994	0.0934442767617219	-0.194774107847324	0.0806463714503907	1.29812169610964	0.0263852416037262	-0.0144688774635418	0	0	0.184910013934801	-0.0317498328519534	-0.00546536274755006	0	0.00555325987612518	0.00243775250164336	0	-2.3557853075387	0	-0.00764139682501914	0.539900265734392	0.0704844360404479	0.000100928581332444	0.508846068295761	0	0	0	-0.170671516583085	0	0.109658553458668	0	0	0.0236816019212305	0	0	0
path:hsa04657	IL-17 signaling pathway	-0.000975895690146658	0	-1.01798867601085e-10	0	0	0	-0.441736581055413	0	0.178962568060302	-0.017057288615235	-0.0191192448352335	0.0039297189265886	1.39420109983436	0.205941331338831	-0.205038095949587	0.111924636597191	0	-0.00813247794058885	0.231939009421246	-0.388751635411065	0	0	0.00153545904236844	0	-3.18427916471755	0	0.0914200195119147	0.00338708313863447	-1.05782983923886	0.000226026881356053	0.720180015551059	0	0	0	-1.16020320208312	0	-1.07767552300427	0	0	0	0	0	0
path:hsa04658	Th1 and Th2 cell differentiation	-0.00503328707228919	0	-7.54970313817607e-11	0	0	0	0	0	0.088705054487385	0.124592369015629	-0.137476764753179	-0.00336152172389306	1.3357973212512	-2.05039159039059e-05	-0.221106632756367	0.111924636597191	0	-0.00679681653143129	0.0450672390025941	-0.0064037669917401	0	0.194364095664381	0.00243775250164336	0	-3.29626731456963	0	-1.12138743999873	0	0.0310960780759577	0.000289869229170237	0.674440099317675	0	0	0	-0.568872577131874	0	-0.105859009946557	0	0	-6.4074737199706e-05	0	0	0
path:hsa04659	Th17 cell differentiation	-0.0529206024423914	0	-4.91224844645164e-11	0	0	0	0	0	-0.00683788964489826	0.124592369015629	-0.072688732865052	0.889112497682395	1.29996471716208	-2.05039159039059e-05	-0.091377726105532	0.111924636597191	0	-0.00666975889451379	-0.0400518105548949	0.00279665331068551	0	0.0555325987612519	0.00731325750493009	0	-3.58370270846627	0	-0.00376987665678364	0.607387798951193	0.0304290460486287	0.000283199347419871	1.0650000447332	0	0	0	-1.60344744695567	0	0.326061202640958	0	0	-6.4074737199706e-05	0	0	0
path:hsa04660	T cell receptor signaling pathway	-0.0116206372168576	0	8.03110638783582e-08	0	0	0	0	0	0.210540332269057	0.124592369015629	0.0719391580662332	0.0350006252133218	1.32198476542987	0.000834802290373314	-0.222968340608193	0.111938857041481	0	-0.0116820496731272	0.0314652764869968	-0.00582249562035173	0	0	0.00226362732295455	1.07261110072308	-3.5571925133495	0	0.0985009546312439	-0.067487533216799	0.0482657297568984	0.000311377356636198	0.689548041144926	0	0	0	-0.817650975218852	0	-0.105516322914152	0	0	0.00260875715741661	0	0	0
path:hsa04662	B cell receptor signaling pathway	-0.0160135286397449	0	-1.33295047612671e-10	0	0	0	0	0	-0.00743983649147504	0.124592369015629	-0.121848502343298	0.0354600545060155	1.27963040836871	0.000609259215430349	-0.0895179154701408	0.111924636597191	0	-0.0095511002658662	0.0314729665473826	0.0107962509381022	0	0	0.00243775250164336	0	-3.42045375410916	0	0.144078133512511	0.539900265734392	0.0297938674508407	0.000302155118138795	0.588617328652468	0	0	0	-0.806501070560914	0	0.00227097957212425	0	0	0.00190393504821984	0	0	0
path:hsa04664	Fc epsilon RI signaling pathway	-0.0210558856883712	0	5.00981443664069e-07	0	0	0	0	0	0.0212543976553605	-0.118265412776554	-0.162172626566294	0.0394175074852472	1.36867007543617	0.0590393213941599	-0.185593388817198	0.132363178826597	0	-0.0070226462885372	-0.0326058492308892	0.00946210627474979	0	0	0.00204693821169737	0	-1.47799296370912	0	-0.00250973489381781	0.421797082604994	-0.0719650223541852	0.00012825531693792	0.567509983065903	0	0	0	-0.481586865329616	0	0.108965513221174	0	0	0.00349475610972979	0	0	0
path:hsa04666	Fc gamma R-mediated phagocytosis	-0.0303875563263153	0	4.95591642270549e-07	0	-0.00211265321374327	0	-0.00576178149202713	-0.0079224495515373	0.0979779102110766	-0.118265412776554	-0.161274069990216	-0.000472255370743925	1.39488266998223	0.0584300621787296	-0.0941085092350154	8.76602730241075e-05	0	-0.00230131337805797	0.0312181709466978	0.00948245629781884	0	0	0.00549024259065767	0	-1.78013926026023	0	-0.00142798282432628	0	-0.00424647457150886	0.000206089186982959	0.472905187787832	0	0	0	-0.587809168104758	0	0.234942271374688	0	0	0.00159082106150995	0	0	0
path:hsa04668	TNF signaling pathway	0.106550536672455	0	5.24228722630531e-09	0	0	0	0	0	0.0683426453503456	0.124592369015629	0.155484947494732	-0.00472276505057792	1.37802142360086	0	-0.234344708065728	0.244200155150763	0	0.0150230141914638	0.0305695711549015	-0.231699894031109	0	0	-0.0933301671095833	0	-3.22971388904454	0	0.143646793848593	-0.725490982080592	-0.808143708413128	-0.00256208524807354	0.696402926124841	0	0	0	-0.920658690388053	0	-0.105859016388637	0	0	-0.217927334750086	0	0	0
path:hsa04670	Leukocyte transendothelial migration	0.111746531214512	0	-6.9569930917751e-08	0	-0.401526053076662	0	-0.688673399274465	-0.898334900086292	0.205213567250221	0	-0.203055375524311	-0.0408818438646899	0.0749280758637715	-0.000363212224583477	-0.119487027990787	-1.22933400936248e-05	0	0.125555793162388	0.324473159269865	-0.00420819299427882	0	0	0.368712048618462	0	-2.18783277643745	0	0.0776402473811787	0	0.0550257392630999	0.000394409121568014	0.316670130459144	0	0	0	-0.780696632892745	0	0.104626600063977	0	0	-0.00113503820182337	0	0	0
path:hsa04672	Intestinal immune network for IgA production	0.0978576947916377	0	1.06397725740075e-08	0	-0.179019561796141	0	-0.0176694632422165	0	0.512354178773662	0	-0.00802985632689461	0.000506266665928645	-0.00190669345843581	0	0.0144932486943787	0.00589265388689995	0	0.138784817661079	0.0417409477030829	-0.00649681584416693	0	0	0.010174966963381	0.858088880578465	-0.793714565350039	0	-0.00206231824889251	0	0.0572048581349768	1.34501586326112e-05	0.0265485756405189	0	0	0	0.0942503856482031	0	-0.10644083560253	0	0	0	0	0	0
path:hsa04713	Circadian entrainment	-0.0142069102666677	0	0.000313735787335985	0	0	0	0	0	0.00201072696068553	0.165679663389593	-0.0727985547480978	-0.000923688657419618	1.31934108438886	0.000217203747896424	-0.0305386780566997	0.00528500941775096	0	-6.70760493368682e-06	-0.0339890087896148	-0.0152459885106384	0	0	0.0520421714258539	0	-1.36649716320454	0	-0.00186679329611571	0	0.0486411234213013	0.00168741424188601	0.39402974131171	0	0	0	-0.132563650267704	0	0.000866166526093159	0	0	0	0	0	0
path:hsa04714	Thermogenesis	0.105739154434181	0	-4.98702330277366e-07	1.71617776115693	0	0	0	0	0.00519401623159825	0	-0.170069829818767	0.858113975065195	0.0891500572012847	0.206288033916843	-0.145665386734039	0.233927449391785	0	0.0315259904302342	-0.032445801672767	0.000380337625136982	0	0	0.000451227613591438	0	-1.96182482696298	0	-0.00219260858611639	0.556772149038593	-0.0488789457623612	-0.000684300381288839	0.211455130651811	0	0	0	-0.0138748376312168	0	0.000642784060623477	0	0	0.00108344555628594	0	0	0
path:hsa04720	Long-term potentiation	-0.0312519469377298	0	0.000223252886224989	0	0	0	0	0	0.0102620197297511	-0.000221747648956039	-0.0822247976837851	0.0392794276188083	1.29920803040461	0.00071786108937856	-0.0206791192949409	0.00727201605470881	0	-0.00956032973111606	-0.0332422951157011	-7.97871476550358e-05	0	0	0.0016819244052173	0	-1.16665968444321	0	-0.00288999694466867	0.539900265734392	-0.0296846928477144	-0.0205345859250059	0.399291595299272	0	0	0	-0.0575004503504252	0	0.108846190190816	0	0	0.00190393504821984	0	0	0
path:hsa04721	Synaptic vesicle cycle	-0.0136306632234536	0	-1.25877393312352e-13	0	0	0	0	0	0.0830463110237888	0	0	1.76145509016266e-09	0.000668891456362551	0	-0.0981857860576086	0	0	0	2.69046092272958e-05	-0.242955119580477	0	0	0	0	-0.315667883735631	0	-0.000205771449330067	0	0.020292785570001	3.43787796109243e-05	-0.00718565371787109	0	0	0	-9.8608535663754e-06	0	0.123405775025004	0	0	0	0	0	0
path:hsa04722	Neurotrophin signaling pathway	0.204666789725141	0	-1.00385537333936e-10	0	-0.0134975066433598	0	0	0	0.163443713648741	-0.23880204061329	-0.186133121912296	0.0746996802600093	1.32322004085362	0.0561451907719216	-0.245217508482957	0.223849273194382	0	-0.0147736565645643	0.0314933363218189	0.0101041798561563	0	0.00555325987612518	-0.00022427323015119	0	-3.54636331457251	0	0.155154864877802	0.539900265734392	0.0728139862118198	0.141939331677259	0.703207836940691	0	-0.404925199300795	0	-0.94187224941256	0	0.00234113350021092	0	0	0.0856949001620634	0	0	0
path:hsa04723	Retrograde endocannabinoid signaling	0.0914874637007936	0	0.000100588043604524	0	0	0	0	0	0.0123428781491515	0	-0.0889343443315418	2.64113576955132e-05	1.30893606102045	0	-0.0570184312544271	0.00896238631398559	0	-0.0024262591212186	-0.0332934974388798	-0.0156637629239363	0	0	0.0526833140640868	0	-0.494537685059862	0	-0.00210651803795039	0	-0.0154819447967919	0.00173943469101867	0.478271057448494	0	0	0	-0.00590810913419638	0	0.000866166526093159	0	0	0	0	0	0
path:hsa04724	Glutamatergic synapse	-0.0157640524978156	0	0.000458422510962162	0	0	0	0	0	0.0248526167211992	-0.0131406014196172	-0.0966978574803194	2.04333871130811e-05	1.34703904637876	0.00643566660433848	-0.0123868588360261	0.0290852218497787	0	-2.66468884010127e-05	-0.0332935694845433	-0.0163804462740859	0	0	0.285208579834127	0	-0.294246439036072	0	-0.000936276669254555	0	-0.00473524652228949	0.00173847817332135	0.357738034706032	0	0	0	-0.00932154081945704	0	0.000866166526093159	0	0	0	0	0	0
path:hsa04725	Cholinergic synapse	0.106109219609319	0	1.68204038750621e-05	0	0	0	0	0	0.000303431953624376	0	-0.0485415011148541	2.16592894608396e-05	1.31241685842339	0	-0.0384225361045067	0.00297482520078721	0	-0.00724842841342694	-0.0348329052418974	-0.00415545021089629	0	0	0.0510055711595765	0	-2.24448384024075	0	-0.00427551305363184	0.607387798951193	-0.0221469351204704	-0.0200531184719226	0.503732553086752	0	0	0	-0.465111995822631	0	0.000866166526093159	0	0	0	0	0	0
path:hsa04726	Serotonergic synapse	-0.040559418340631	0	6.36954910359874e-05	0	0	0	0	0	0.174242027826742	-0.434526837443191	-0.081399131831683	-0.00183364219512135	1.34969208617217	0.212811405438963	-0.101430995734063	0.00374178538519255	0	0.000120512871958395	-0.0334859143782633	-0.0148726328346738	0	0	0.0508746340180391	0	-1.29611590917937	0	-0.00231963694782883	0.607387798951193	0.014663751559771	0.000246261539921363	0.423824763499947	0	0	0	-0.158892200973787	0	0.000866166526093159	0	0	0	0	0	0
path:hsa04727	GABAergic synapse	-0.0153379090706867	0	6.0579775233196e-05	0	0	0	0	0	0.00261790348429712	-0.000886990595824158	-0.0971289016999298	0.00660399620433967	-0.00260587593510006	0.000434407495792848	-0.00494060496723732	0.00319247800228156	0	-6.49312507573549e-05	-5.53406550849695e-07	-0.0140608415714264	0	0	0.0478721916895942	0	-0.293716797618481	0	-0.000214453524177554	0	-0.000339269665882149	0.00168765482464002	0.00119124151513417	0	0	0	-0.00149920392737947	0	0	0	0	0	0	0	0
path:hsa04728	Dopaminergic synapse	0.120553707097428	0	0.000166063265727119	0	0	0	-0.441736581055413	0	-0.00443779815480851	-0.000443495297912079	-0.26792043738358	0.0193052457969635	0.0813444391484317	0.000217203747896424	-0.0840309726979731	0.00398994422628417	0	-0.00703393300037457	-0.0280968000203804	-0.00455403714893635	0	0	0.0519527871674602	0	-1.67334467149292	0	-0.00527868176798751	0	0.00534459771737185	-0.00262845057166735	0.253541573296638	0	0	0	-0.818522437390738	0	-0.107113886620786	0	0	0	0	0	0
path:hsa04730	Long-term depression	-0.0151692621154281	0	5.11251732852244e-05	0	0	0	0	0	0.0290602743542205	-0.118265412776554	-0.0822933220608304	0.0624987388036356	1.36505093173188	0.0585302586544768	-0.0432948610723061	0.00315576982886816	0	-0.00217081648817889	-0.0332521288866662	-0.00166313460912329	0	0	0.0025352626017091	0	-1.17408643715449	0	0.0724639126040488	0.539900265734392	-0.0121520663482263	-1.99889132791421e-05	0.417995224814167	0	0	0	-0.136986237757091	0	0.000866137043937824	0	0	0.00190393504821984	0	0	0
path:hsa04740	Olfactory transduction	-4.15303960395777e-07	0	-1.67125313278504e-07	0	0	0	0	0	-0.00189421293151935	0	0.00285780343058088	-8.66649388054303e-06	0.00243581373047981	0	0.00046312898909268	-2.95599861952343e-05	0	3.7516812851252e-08	0.000171352115638393	0.00570604488988445	0	0	-0.00079011640222235	0	0.000477425815778357	0	-0.000193305855934285	0	-0.0137381975418891	0.000596172354718694	0.00951635018356205	0	0	0	-0.116023617702696	0	0	0	0	0	0	0	0
path:hsa04742	Taste transduction	0.00492764900928613	0	0.00142993181969012	0	0	0	0	0	0.00274604412801767	0	9.80654086788729e-05	0.429044132060076	0.0015282290255876	0	-0.0090887062347194	0.00589077034722059	0	-7.4764219173421e-06	0.000195125367285333	-0.000283846457804728	0	0	0.234024240157763	0	-0.00138145961851893	0	-0.00019838149790285	0	-0.000512525738540498	-9.55490918435428e-09	-0.00204864325124597	0	0	0	-0.111419963394702	0	0	0	0	0	0	0	0
path:hsa04744	Phototransduction	0	0	9.56663357849045e-14	0	0	0	0	0	0.152241575586502	0	0	-3.46058027520039e-06	-6.99156367012158e-05	0	7.31140695705113e-06	0	0	0	2.30417474757788e-19	0	0	0	0	0	-0.0967852815196497	0	6.07463337409311e-07	0	0.0208449402293862	3.64467210370875e-07	-0.0030548403097534	0	0	0	0	0	0	0	0	0	0	0	0
path:hsa04750	Inflammatory mediator regulation of TRP channels	-0.0160003200016553	0	1.15824698660523e-07	0	0	0	0	0	0.0255042143791607	-0.12034670870304	-0.0969818977446319	9.87780293655707e-05	0.10241070886554	0.0665677798726926	-0.0860417911054263	0.122102995963765	0	-0.00190585572615329	-0.0334769571146572	-0.117101168242026	0	0	0.000857519697198665	0	-1.28377690768287	0	-7.49341523404629e-06	-0.0506156499125994	-0.0312584267828556	0.0017823277657021	0.186869248148418	0	0	0	-0.23093261402117	0	0.000867170804861267	0	0	0.0238358022382907	0	0	0
path:hsa04810	Regulation of actin cytoskeleton	0.374527405252464	0	3.03559564025014e-06	0	-0.43128534962682	0	-1.01720760252956	-1.00993226214938	0.374561275404978	0	-0.311509279974966	0.03770381882263	1.26768936166446	0.229391952871213	-0.220667346262368	0.12424003288002	0	0.124723891210806	0.328285019442513	0.00530120478977555	0	0.13883149690313	0.563076209417784	1.2871333208677	-2.75175688751085	0	0.234168660404342	0.539900265734392	0.0896960161451726	0.000105377276658165	0.844123559646051	0	-0.404925199300795	0	-0.836159260145139	0	0.154104350954753	0	0	0.0732831922886924	0	0	0
path:hsa04910	Insulin signaling pathway	0.020384891414429	0	2.06907414802928e-05	3.43235552231386	-0.0134975066433598	0	0	0	-0.00202476252273419	-0.0311480922539073	-0.0792449055333994	0.939986186492165	1.33822308076702	0.0365753474738561	-0.207999998979474	0	0	0.0958640790777462	0.224905902933531	0.00951289894086142	0	0.00555325987612518	0.00213505079665556	0	-2.47664347799291	0	0.0780612963273074	0.539900265734392	-0.0542618995881445	0.161745576694047	0.614548640865126	0	0	0	-0.791801934363074	0	-0.107308417754845	0	0	0.0531385061047682	0	0	0
path:hsa04911	Insulin secretion	-0.0133547329132361	0	4.32192842020916e-05	0	0	0	0	0	9.59704916402792e-05	-0.000886990595824158	-0.089081531819868	-0.0018728351833263	0.0613183635735975	0.000434407495792848	-0.0213446401664996	0.000120862035516544	0	-0.00702981163358036	-0.000675631544763361	0.00127185883200827	0	0	-0.00227585977278359	0	-0.485257908745493	0	-0.00197402168756942	0	-2.34100476716353e-05	-0.00114146916615143	0.0686750312888567	0	0	0	-0.011990618508246	0	0.000192821523476569	0	0	0	0	0	0
path:hsa04912	GnRH signaling pathway	-0.0458032186133603	0	-4.62235331677074e-08	0	0	0	0	0	-0.00925218527737511	-0.262325339450876	-0.500759127674352	0.0353950413812924	1.40724812966925	0.00704492581976882	-0.188371699827298	0.132266388060619	0	-0.00954082251575039	-0.0328819007988383	0.00301676320083323	0	0	0.000872997490859893	0	-2.6496724308251	0	-0.00704833224332935	0.320565782779796	-0.171474996871248	0.00192452068094365	0.711785292374023	0	0	0	-1.08885653539129	0	0.217065210183029	0	0	0.00190393504821984	0	0	0
path:hsa04913	Ovarian steroidogenesis	0.00934747979319087	0	7.0642948857726e-07	0	0	0	0	0	0.00449674432761668	-0.0131406014196172	-0.105047711142042	-0.0155371107623925	0.0650379520313015	0.0140631233205915	-0.0066268518627765	-9.13049295369465e-06	0	-0.0718255345648377	0.000360842605557934	0.00021238631820433	0	0	0.000857519697198665	0	-0.592924971634133	0	0.0762290719399922	0	0.0139592508102753	0.00150752661652474	0.375132440771256	0	0	0	-0.222815614690266	0	-2.3964535683403e-06	0	0	0.0238358022382907	0	0	0
path:hsa04914	Progesterone-mediated oocyte maturation	-0.00417494697802065	0	-5.43059669277589e-07	0	0	0	0	0	-0.00156696401941492	0	-0.0652660257802526	-0.000135237737314526	1.31868886388377	0	-0.0540957533816409	-9.67907659778103e-05	0	-0.00241555061269325	0.183788752246315	0.0111773582906911	0	0	0.000857519697198665	0	-1.78256601464364	0	-0.0253062191183924	0.726680821373348	0.326826085618183	0.00172867121046275	0.869547529106336	0	0	0	-0.44275787508214	0	0.000702352558977798	0	0	0	0	0	0
path:hsa04915	Estrogen signaling pathway	-0.0300161882364806	0	1.69707868773007e-05	0	-0.0134975066433598	0	0	0	-0.00957780236946416	-0.280332830285166	-0.354215089201642	0.0757598168860202	1.41426019704938	0.0264057455196301	-0.0214374220659278	0.0029937805565992	0	-0.0112159071028978	-0.0350182291170288	0.00248505453937247	0	0.00555325987612518	0.00322786890386571	0	-3.45391434196301	0	0.0697549882431075	0.539900265734392	0.0868897418587452	-0.0016419302306995	1.02636437052187	0	0	0	-1.40911951499218	0	0.109039823007191	0	0	0.0237456766584302	0	0	0
path:hsa04916	Melanogenesis	0.0895187534637531	0	-5.47097271196178e-07	0	0	-0.337437666083995	0	0	-0.00730611261617419	0	-0.0737461736673063	0.0399063348162227	1.31741537750628	0.000609259215430349	-0.305322564771609	0.0166919047236009	0	-0.00226370897855555	0.0311235725836148	0.00588932888205356	0	0	-0.111279095378396	0	-2.44716044423042	0	-0.00390256432091417	0.539900265734392	-0.137464669095443	-0.000934039579481857	0.869878171660744	0	0	0	-0.794441942119074	0	0.108815583599788	0	0	0.573963188767196	0	0	0
path:hsa04917	Prolactin signaling pathway	-0.00557268291925261	0	2.88324817566912e-09	0	-0.0134975066433598	0	0	0	-0.0039133570906615	0.0934442767617219	-0.238523808091528	0.120988965057995	1.32177275871031	0.0264057455196301	-0.133268065767739	0	0	0.119446322584893	0.0284508820782012	0.0103587825112527	0	0.00555325987612518	0.00243775250164336	0	-3.42516086642078	0	0.143482858566633	0.539900265734392	0.0577495715429391	0.000106973711292896	0.730376323788134	0	0	0	-1.01887249405131	0	0.00218303175104085	0	0	0.0237456766584302	0	0	0
path:hsa04918	Thyroid hormone synthesis	-0.00694312110950028	0	-5.45410831748298e-07	0	0	0	0	0	0.0846956142776682	-0.373777107046888	-0.0890851551508877	2.64922191870641e-05	0.056086091781867	0	-0.025242764098287	-9.67907659778103e-05	0	-0.00714452988344865	-0.0340020613733376	0.000379101268114599	0	0	0.000857519697198665	0	-0.578854376115896	0	-0.00267608556746139	0	0.0765132717623516	-0.00117325699580493	0.0580992294918613	0	0	0	0.106141140974856	0	0.000866166526093159	0	0	0	0	0	0
path:hsa04919	Thyroid hormone signaling pathway	0.0826243164845891	0	-2.53435130247959e-11	0	-0.00704217737914426	0	-0.0415252602969253	-0.026408165171791	0.0373212069345929	0.124592369015629	-0.262082908602602	0.896180242654314	1.38123211782017	0.000609297188766951	-0.0885933915617115	0	0	0.188636456764276	0.0316744553560061	0.00873483636782995	0	-0.694157484515648	-0.0487938785388133	0	-3.83088718019364	0	-0.8307579778894	0.539900265734392	0.0619811830209589	0.161134232139788	1.02115765755436	0	0	0	-1.03228469380807	0	0.111768120892602	0	0	-0.188782482858106	0	0	0
path:hsa04920	Adipocytokine signaling pathway	-0.00639221846254163	0	2.06906616178677e-05	0	0	0	0	0	-0.0110975288247975	0.124592369015629	-0.137759496223143	0.849683539844691	0.00337489699584693	0.000246082287448875	-0.097186713856089	0.111924636597191	0	0.135464005009744	0.222979286599122	0.0105842920179284	0	0	0.00122292976985747	0	-2.75471224049583	0	0.148006194590171	-0.607387798951193	0.0167751932466743	-0.972092771209795	0.264979765374606	0	0	0	-0.688324444987791	0	-0.10585909369359	0	0	0.000768896846396474	0	0	0
path:hsa04921	Oxytocin signaling pathway	-0.032937731945498	0	4.45061641488596e-05	0	-0.157397237266328	0	-0.429265192544532	-0.590239639748731	0.18462048275322	-0.165874541753239	-0.0337594425179045	0.0260443216774778	1.38470929564958	0.264905997489101	-0.191457160343066	0.000348882124899663	0	-0.00689640243512641	0.352015068375366	0.0212733132774937	0	0	0.227432812146397	0	-3.06649762640977	0	-0.898184958845267	0.539900265734392	-0.0597218068661259	-0.181075496713287	0.600024760129872	0	0	0	-0.525356395729829	0	0.125621662733278	0	0	0.00190393504821984	0	0	0
path:hsa04922	Glucagon signaling pathway	-0.000605555458422149	0	2.04171552937808e-05	0	0	0	0	0	-0.00247421839000127	0	0.0242947063056913	-0.00224740663968466	0.0449488875121014	8.59277174736976e-08	-0.049129249049228	-4.83953829889051e-05	0	0.000378060663973937	-0.0346192801640375	0.0110131820365666	0	0	0.000437374583886131	0	-1.17992646290637	0	0.0722508960495714	-0.607387798951193	0.00579384178877709	-0.00333052261847916	0.109519505929741	0	0	0	-0.493348419394009	0	0.108653398149495	0	0	0	0	0	0
path:hsa04923	Regulation of lipolysis in adipocytes	0.00553996369873974	0	-4.40051940176772e-07	1.71617776115693	0	0	0	0	0.0119192372054733	-0.107752931640861	-0.0812395998300775	-0.0403564955680695	0.0242019270499073	0.0606459698626755	-0.0282105655947101	-9.67907659778103e-05	0	-0.0811742409575189	-0.000690447522475664	0.00980003575055998	0	0	0.000857519697198665	0	-0.687430401453439	0	0.076689824960242	0	0.00455374307888373	0.00163250293601695	0.101381253055948	0	0	0	-0.570980657625518	0	-2.47375852215773e-06	0	0	0.0246046990846872	0	0	0
path:hsa04924	Renin secretion	0.10362341090991	0	1.09092748710057e-07	0	0	0	0	0	0.00195552083427516	0.000147824391798091	0.00815103902637957	2.63551880145881e-05	0.0147609700559372	-7.2397637765756e-05	-0.0259316804302724	0.00315576982886817	0	0.00287085701123653	-0.0341769581074914	-0.342496012928149	0	0	0.00243775250164336	0	-0.87876368501871	0	-0.00154000076023042	0	-0.00142905829815511	0.000507291369028117	0.0385336756558955	0	0	0	-0.0269033898746683	0	0.000673345002616591	0	0	0	0	0	0
