X..Pathway.Id	Pathway.Name	hsa-let-7g-5p(+)	hsa-miR-100-5p(-)	hsa-miR-103a-3p(+)	hsa-miR-106b-5p(+)	hsa-miR-11400(-)	hsa-miR-122-5p(-)	hsa-miR-1273h-3p(-)	hsa-miR-1299(-)	hsa-miR-1307-3p(-)	hsa-miR-146-5p(+)	hsa-miR-148a-3p(-)	hsa-miR-148a-5p(-)	hsa-miR-148b-3p(-)	hsa-miR-151a-3p(-)	hsa-miR-15b-5p(+)	hsa-miR-16-5p(+)	hsa-miR-17-5p(+)	hsa-miR-191-5p(+)	hsa-miR-192-5p(-)	hsa-miR-193b-5p(-)	hsa-miR-197-3p(+)	hsa-miR-20a-5p(+)	hsa-miR-20b-5p(+)	hsa-miR-221-3p(+)	hsa-miR-223-3p(+)	hsa-miR-26b-5p(+)	hsa-miR-27a-5p(-)	hsa-miR-30a-3p(-)	hsa-miR-3168(+)	hsa-miR-335-5p(+)	hsa-miR-361-3p(-)	hsa-miR-361-5p(+)	hsa-miR-3615(-)	hsa-miR-375-3p(-)	hsa-miR-423-3p(-)	hsa-miR-499a-5p(+)	hsa-miR-502-3p(+)	hsa-miR-532-5p(-)	hsa-miR-548o-3p(-)	hsa-miR-582-3p(-)	hsa-miR-652-3p(+)	hsa-miR-664a-5p(-)	hsa-miR-6842-3p(-)	hsa-miR-769-5p(-)	hsa-miR-7706(-)	hsa-miR-93-5p(+)	hsa-miR-941(-)	hsa-miR-98-5p(+)	hsa-miR-99a-5p(-)	hsa-miR-99b-5p(-)
R-HSA-73776	RNA Polymerase II Promoter Escape	0	0	8.31853048506185e-05	0	0	-0.00449038716442942	0	0	0	0	-5.50670022911917e-10	0	0.0243097993161322	-4.42388191236715e-05	0.0176694652710767	-5.73695095294335e-06	0	0	0	0	-0.000835723063242371	0	0	-0.00294871155763051	1.14198943579651e-05	9.69648465758609e-06	0	-0.0114422147062424	0	0	0	0	0	-2.21297161004285e-05	0	-0.0323956992953271	0	-0.000118393001440051	0	1.31373608039894e-05	0.000190014243610819	0	0	0.0899704631679917	0	0	0.00193752842187985	0.00147436583530514	3.50508110475628e-05	0
R-HSA-73779	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	0	0	9.02681450385792e-05	0	0	-0.00449038716442942	0	0	0	0	-5.50670022911917e-10	0	0.0203588117229493	-4.42388191236715e-05	0.0176694652710767	-5.73695095294335e-06	0	0	0	0	-0.000835723063242371	0	0	-0.00294871155763051	1.14198943579651e-05	9.69648465758609e-06	0	-0.0114422147062424	0	0	0	0	0	-2.21297161004285e-05	0	-0.0323956992953271	0	3.88891555034899e-05	0	1.31373608039894e-05	0.000190014243610819	0	0	0.0899704631679917	0	0	0.00193752842187985	0.00147436583530514	3.50508110475628e-05	0
R-HSA-73780	RNA Polymerase III Chain Elongation	0	0	0.000334842033645648	0	0	-1.24772745495599e-10	0	0	0	0	-3.05244175839001e-11	0	0.00681266808077735	-0.035305076867126	1.50515291121154e-16	5.81570740618204e-05	0	0	0	0	-0.000112075493722959	0	0	-9.10521493981972e-14	-0.167968971561814	0	0	1.80109787011872e-06	0	0	0	0	0	-6.52854628178403e-06	0	-4.33976888910692e-07	0	-6.47565048764701e-05	0	7.75916946036421e-06	5.55577627771382e-06	0	0	0.103047899128859	0	0	3.19081087192363e-12	-0.0016810728020308	2.79488745880848e-07	0
R-HSA-73817	Purine ribonucleoside monophosphate biosynthesis	0	0	0.0157029615482921	0	0	-2.89632112358715e-06	0	0	0	0	-7.08556304361865e-07	0	0.0147405490742642	0.000921020697410207	3.49387693093957e-12	-0.000141175723215259	0	0	0	0	-0.0174083794491877	0	0	-2.11357502203843e-09	-6.08417855375687e-11	0	0	0.000254248535688488	0	0	0	0	0	0.000570146186794405	0	-1.60706703077244e-06	0	0.000352337518359008	0	1.33582687099117e-05	-0.0462418793073851	0	0	-0.000566444258278785	0	0	7.40675609326074e-08	0.00752864506846112	-7.12468333280749e-07	0
R-HSA-73843	PRPP biosynthesis	0	0	-3.50930216598898e-05	0	0	0	0	0	0	0	0	0	-0.0033416960092871	-2.15907709589395e-06	0	1.98124358895404e-09	0	0	0	0	-1.33754705036624e-05	0	0	0	0	0	0	0	0	0	0	0	0	-5.11462060201733e-07	0	-1.15570169205401e-10	0	0.000103004132836914	0	4.33417487196066e-08	4.12602895220378e-05	0	0	4.06464726341997e-08	0	0	0	-2.16371208866235e-06	4.02454157386285e-10	0
R-HSA-73854	RNA Polymerase I Promoter Clearance	0	0	0.206681770982341	0	0	-0.00286215669366978	0	0	0	0	0.000115954916870924	0	0.287268256932175	0.158685313587276	0.017705946100702	0.00872080341998698	0	-0.0179245181281877	-0.0252379090668656	0	-0.0624191980058692	-3.13656737513352e-07	0	-0.0238155223250036	-0.00612767267792553	4.84348914988592e-05	0	-0.00129100042139584	0	0	0	0	0	-0.004258407944613	0	-0.166938622726141	0	0.0189989406028399	0	0.00802942632013155	-0.0924124701472824	0	0	0.459577910728298	0	0	0.391583997805041	0.0430858032071016	0.0612790689384146	0
R-HSA-73856	RNA Polymerase II Transcription Termination	0	0	0.021840467473764	0	0	-9.20467209387651e-05	0	0	0	0	1.31691958246844e-05	0	-0.000439295384626702	-0.0328640354591976	1.03378945692968e-08	0.000163339238225272	0	0	0	0	-0.0037005518898387	0	0	0.00296742672574235	-2.47648440521933e-05	-9.69648465758609e-06	0	-5.4115396348408e-08	0	0	0	0	0	-4.73436194040034e-05	0	0.0324004273306459	0	0.000119961168403157	0	-0.00144165474687084	3.65392477485248e-06	0	0	-0.000234509880461325	0	0	-0.0018065026507487	-0.00544399618879073	-2.80618998575375e-05	0
R-HSA-73857	RNA Polymerase II Transcription	-0.00584011001679575	0.447698546388763	-1.61893271775472	0	0	0.160257387573275	0	0	0	0	0.537846651203753	0.576373426069798	1.65110412552568	2.18910784218645	-0.102955182539052	-0.99560886813262	0	-0.300243452107781	0.193690021316755	0	-1.1759348154523	-0.00650526630828756	0	-0.694417399660369	-0.29679823179739	-0.939720572481018	0	-0.00245618484162159	0	-0.0101419112997416	0	0	0	0.372314462345964	0	-1.5462559992235	0	0.153782024913046	0	2.0883926289996	-0.49085040205586	0	0	2.90361116151337	0	-0.242955119580477	0.640977778489746	-1.01846503650347	0.991782873922452	1.71617776115693
R-HSA-73863	RNA Polymerase I Transcription Termination	0	0	0.00691444587402341	0	0	-0.00453686060872716	0	0	0	0	-5.65857346852914e-10	0	0.00634857600321137	-0.000199430638759487	0.0176694653271383	3.77976541187444e-05	0	0	0	0	-0.00478459959579796	0	0	-0.00294871147395432	-0.00599596155284819	9.69648465758609e-06	0	-2.12813764469032e-06	0	0	0	0	0	-9.57273714213001e-06	0	-0.0323947508288959	0	0.000209608952211036	0	2.80539680386372e-05	0.000180999141560085	0	0	0.359799038435053	0	0	0.00193752842187985	0.00499818164176213	0.000198250207411525	0
R-HSA-73864	RNA Polymerase I Transcription	0	0	0.206681770982341	0	0	-0.00286215669366978	0	0	0	0	0.000115954916870924	0	0.287268256932175	0.158685313587276	0.017705946100702	0.00872080341998698	0	-0.0179245181281877	-0.0252379090668656	0	-0.0624191980058692	-3.13656737513352e-07	0	-0.0238155223250036	-0.00612767267792553	4.84348914988592e-05	0	-0.00129100042139584	0	0	0	0	0	-0.004258407944613	0	-0.166938622726141	0	0.0189989406028399	0	0.00802942632013155	-0.0924124701472824	0	0	0.459577910728298	0	0	0.391583997805041	0.0430858032071016	0.0612790689384146	0
R-HSA-73884	Base Excision Repair	0	0	-0.00483914162070565	0	0	-0.0148339900192389	0	0	0	0	-0.000872001667860227	0	0.227243755986283	-0.0699664124936187	9.51912986029402e-09	-0.148324596964867	0	-3.04743485808363e-06	-7.6715206722561e-07	0	-0.008307180621288	-0.000295402487981015	0	-0.0111680630526309	0.00981089114974202	4.95969421802992e-08	0	0.000345414872437471	0	0	0	0	0	-0.0195448870365698	0	-0.00025006457068951	0	0.000827395191140826	0	0.0544839937730529	-0.140544553169552	0	0	0.0767411591485485	0	0	0.398461046749386	-0.0162117632727913	0.0602780661096991	0
R-HSA-73886	Chromosome Maintenance	0	0	-0.114306471522726	0	0	0.0017764768236536	0	0	0	0	-0.000822633135295816	0	0.2365018918928	0.0317815031833733	-0.176669881342351	0.000823501294027621	0	0.000396996458640451	0	0	-0.0176983486146548	0	0	-0.0136489010843411	-0.00017555304693549	9.69648465758609e-06	0	-0.0112775993779345	0	0	0	0	0	-0.0206964389418799	0	-0.03247733781019	0	0.859131963110314	0	0.00611932243848094	-0.0941525843693904	0	0	0.184536184188849	0	0	0.385187234847441	-0.0215380521579912	0.0665745524144157	0
R-HSA-73887	Death Receptor Signalling	0	0	0.26775248266237	0	0	-0.0140658407421071	0	0	0	0	-0.0030960783454134	0	0.0358985918945838	0.174031054584252	0.100396472793995	-0.137028864993275	-4.81194532740101e-05	-0.0268198655959969	-0.103863946227668	0	-0.0166614491319412	-4.69457254794335e-05	-0.0378877379462733	-0.0102782706100882	-0.107744699767992	0.0128052827136969	0	-0.0274129745402974	0	0.00225375806660925	0	0	0	0.00314703844981594	0	-1.10749987717218	0	0.11405826953501	0	-0.00122178647115073	-0.136796301809213	0	0	-0.0100214649581456	0	0	0.00689928928572018	-0.362567707478611	-0.00587920580451747	0
R-HSA-73893	DNA Damage Bypass	0	0	-0.00704056812800905	0	0	0.00179082789749395	0	0	0	0	-0.000532192731458809	0	-0.00186294588567929	0.0332100688339643	0.0358654967195819	-8.23655233456036e-05	0	0	0.151427449513847	0	-0.00068655529334345	0	0	-0.00611082308845225	3.77811690087807e-05	2.01493447168509e-05	0	-4.41547514061484e-07	0	0	0	0	0	0.629073149271548	0	-0.0673139238562419	0	-0.000405315259931129	0	-0.000906639190982301	0.00262003548560011	0	0	-9.60310014261766e-05	0	0	0.00375392237032529	0.00733299115974009	-0.000121240912289374	0
R-HSA-73894	DNA Repair	0	0	0.0659729956739843	0	0	-0.0135015529774559	0	0	0	0	0.204587084687849	0	0.59297291873065	0.181419774841104	0.0777083882981853	-0.0910724071180921	0	-0.0142897937485792	0.0502323786283148	0	-0.015633662949474	-0.000294836251592769	0	-0.109089110619765	-0.0104369189225764	0.0479029880594634	0	-0.0158076799822769	0	0.00450751613321849	0	0	0	-0.198085632527278	0	-0.11044231984065	0	0.00442889891008022	0	0.0952954639142997	-0.651504820822551	0	0	0.218662104891637	0	0	0.423219461687514	0.0870565379874465	0.0570332229555887	0
R-HSA-73927	Depurination	0	0	0.0117844290834012	0	0	0	0	0	0	0	0	0	0.209041446210258	-0.00492344169812924	6.47873217512013e-09	0.000432344176520499	0	0	0	0	-0.00836214674063562	0	0	-0.0110068301139509	-0.000199278320475016	0	0	-0.0115363357731143	0	0	0	0	0	-0.00575772135098251	0	-8.27321152512747e-05	0	0.000994638168189114	0	0.00757332027247566	-8.62452157373854e-07	0	0	0.0772829167153587	0	0	0.393338596899927	-0.0221484406286523	0.0596348329813072	0
R-HSA-73928	Depyrimidination	0	0	0.0119516648085805	0	0	-0.00460197876177888	0	0	0	0	-7.39273950386754e-07	0	0.21598755561238	-0.0376515042624691	1.20438232910688e-08	-0.14836025136652	0	-2.00290763200462e-08	0	0	-0.00842226409985584	0	0	-0.0108682783526692	0.00981581652583267	0	0	0.00034765423068197	0	0	0	0	0	-0.00509331607947257	0	-8.32211015001959e-05	0	0.00104503176063247	0	0.00747260988485432	-0.0481848964315709	0	0	0.0749238484411481	0	0	0.388493951233509	-0.0223953849319396	0.0588371937137998	0
R-HSA-73929	Base-Excision Repair, AP Site Formation	0	0	0.0120100849436805	0	0	-0.00460197876177888	0	0	0	0	-7.39273950386754e-07	0	0.221705076393526	-0.0377996498514365	1.20438232910688e-08	-0.14834913897016	0	-2.00290763200462e-08	0	0	-0.00864063576641349	0	0	-0.0111530499723659	0.00981079818414408	0	0	0.000345249248766592	0	0	0	0	0	-0.00523822619449639	0	-8.53613782626757e-05	0	0.00106839272075628	0	0.00767061363520509	-0.0481849187313328	0	0	0.0769034843104513	0	0	0.398451890395532	-0.0227797118083556	0.0604085700526862	0
R-HSA-73930	Abasic sugar-phosphate removal via the single-nucleotide replacement pathway	0	0	0.000389997620885083	0	0	0	0	0	0	0	0	0	0.000235683120955006	1.44292689180431e-06	0	3.56500458285564e-06	0	0	0	0	7.42021465393696e-06	0	0	-1.33233189424644e-17	-1.05382377540505e-06	0	0	-1.53531707477061e-07	0	0	0	0	0	3.07155939898861e-08	0	2.00591703420309e-10	0	6.53298736853124e-06	0	1.89243544646574e-08	1.34857723620714e-11	0	0	-0.00048365019785062	0	0	0	-0.00179772740309847	4.71905559146854e-14	0
R-HSA-73933	Resolution of Abasic Sites (AP sites)	0	0	-0.00965956488793932	0	0	-0.01023201125746	0	0	0	0	-0.000871262393909842	0	0.00580661626551028	-0.03176855746837	-2.52469343077484e-09	2.81003049406883e-05	0	-3.02740578176358e-06	-7.6715206722561e-07	0	0.000189113097703541	-0.000295402487981015	0	-1.50130802650157e-05	-9.60858177468897e-07	4.95969421802992e-08	0	1.20919634008962e-08	0	0	0	0	0	-0.014306700574202	0	-0.000164704549930472	0	-0.000134070315413561	0	0.0468151768975289	-0.0923596344247338	0	0	-0.000575967341361594	0	0	9.15635385408788e-06	0.00135708098225496	-0.000130512171431998	0
R-HSA-73942	DNA Damage Reversal	0	0	0.0029301466583192	0	0	0.00204557180988031	0	0	0	0	-1.53738923600998e-11	0	0.00122759948503147	0.000444815400254163	5.6750322230866e-11	2.91402919758182e-05	0	0	0	0	-0.000151998462806045	0	0	-0.0883400554066651	0	0	0	-3.34060139705471e-12	0	0	0	0	0	2.64615694465692e-06	0	2.05031402924203e-06	0	7.40243595298707e-06	0	-0.000353698206831316	7.28208939971013e-05	0	0	3.04878074284255e-05	0	0	0	-0.00325035293365912	-3.08828001786133e-07	0
R-HSA-73943	Reversal of alkylation damage by DNA dioxygenases	0	0	-3.07967081140924e-06	0	0	0	0	0	0	0	0	0	0.00118218098182622	0	0	0	0	0	0	0	-2.47830381262479e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80155951774249e-07	0	6.58267449555694e-16	0	0	0	0	0	0	0	4.46025599073859e-07	0	0
R-HSA-73980	RNA Polymerase III Transcription Termination	0	0	0.0224427890029115	0	0	0.00191823547358728	0	0	0	0	-1.31933008740157e-09	0	0.0113547598405045	-0.16867997553103	1.86062010913248e-08	0.000155877378367605	0	1.8968245018124e-10	0	0	7.50827156194127e-05	0	0	7.5125843959024e-06	-0.266132454264155	0	0	0.00029364443953285	0	0	0	0	0	2.65864415808886e-07	0	-1.18105343760963e-06	0	-8.94910856197824e-05	0	1.43346579699415e-05	-0.0463122851807787	0	0	0.102455397404286	0	0	-0.000262050886405137	0.00178286323333633	-4.81999820143598e-05	0
R-HSA-74158	RNA Polymerase III Transcription	0	0	0.0228319525020739	0	0	0.00383648385823547	0	0	0	0	-1.18015635153061e-09	0	0.0112964769026504	-0.171676818209918	1.86061091960512e-08	0.000155275989336997	0	0.00793970997989412	0	0	7.6896541692879e-05	0	0	7.5125846725859e-06	-0.428196265752219	0	0	0.000284919347085421	0	0	0	0	0	2.10511804922998e-05	0	-9.45604099675121e-07	0	-9.55348684135884e-05	0	1.49195433415892e-05	-0.046298258636101	0	0	0.10400253987691	0	0	-0.000262050900950812	6.64431451691403e-05	-5.18553195513215e-05	0
R-HSA-74160	Gene expression (Transcription)	-0.00584011001679575	0.447698546388763	-1.83077310270884	0	0	0.244482118252325	0	0	0	0	0.537826213013298	0.576373426069798	1.97370707356195	2.17838943545957	-0.102957150492464	-0.995222662423329	0	-0.300425290946334	0.193116432492839	0	-2.2206111322267	-0.00650526630828756	-0.255742231137345	-0.782764701352523	-0.734449467251053	-0.939720573561285	0	-0.00203184362241282	0	-0.0101419112997416	0	0	0	0.371580454742785	0	-1.54624780883356	0	0.154340073707851	0	2.08913293420944	-0.490845232258954	0	0	3.2870528883007	0	-0.242955119580477	0.640988571624413	-1.01785639869524	0.99155899703099	1.71617776115693
R-HSA-74182	Ketone body metabolism	0	0	0.00523692885484485	0	0	0.101282616893693	0	0	0	0	-1.24184809999457e-09	0	0.0105868114028335	-0.000909092187110568	6.12352808321957e-15	2.90535349152961e-05	0	0	0	0	2.37850076845463e-05	0	0	-3.70434752094706e-12	-1.06634088646143e-13	0	0	-3.77168398892174e-14	0	0	0	0	0	9.57419854990453e-07	0	-4.25673929973535e-10	0	7.31522482005795e-08	0	1.75045236119887e-08	-4.52163469595955e-05	0	0	-2.08424005704399e-06	0	0	1.29814185900483e-10	-0.000122726526927065	-0.000174397303856983	0
R-HSA-74217	Purine salvage	0	0	0.00698897290037268	0	0	-2.92995895272843e-06	0	0	0	0	1.10364468886846e-06	0	0.000767254028344479	-3.51719946622067e-05	-6.71983003089661e-06	-8.01779484647076e-05	0	0	0	0	-0.000370141530341609	0	0	-8.78793068714846e-06	-6.15484011023609e-11	0	0	3.95540484465131e-07	0	0	0	0	0	0.000570184584951962	0	-1.74005292721628e-06	0	-1.79516242419051e-05	0	0.000960059177546847	-0.0468708157201668	0	0	-0.000233151813809585	0	0	7.49277804501436e-08	-0.00200759277557094	-8.14195898226086e-07	0
R-HSA-74259	Purine catabolism	0	0	-0.000246401433026716	0	0	-9.84424535822319e-09	0	0	0	0	1.81823803158341e-06	0	0.000421935991482367	3.3987433830071e-05	-6.72371317654342e-06	-3.81120596844196e-05	0	-8.2263205879863e-07	-1.13128375386523e-06	0	-0.000253320768132513	-0.00043561641789334	0	-8.73704823788808e-06	-2.93653633142416e-12	-2.13060204892678e-12	0	4.00400126294397e-07	0	0	0	0	0	-5.388673786226e-06	0	-1.9505624606446e-06	0	-3.36823790750486e-05	0	0.00115192862273833	-0.047116350661435	0	0	1.3334501179162e-05	0	0	-3.71437018082419e-09	0.00157249172438846	-0.000174011848490077	0
R-HSA-74713	IRS activation	0	0	0.0171148833118402	0	0	-4.63719509252506e-05	0	0	0	0	-1.77567387297464e-09	0	-0.000452601314476178	0.0380068979960694	5.95367625140806e-09	0.00237829821731676	0	-1.0779447418013e-08	0	0	-0.00486221623111443	0	0	0.00296609530309992	0.0097983672904299	0.0052264052304389	0	-0.012883453866256	0	0	0	0	0	2.25760002575701e-05	0	0.0323997712756017	0	-0.00201492386864638	0	-0.00232917684477764	-0.0925024134160437	0	0	0.000842917229385509	0	0	-0.00193752842378191	0.0183455067459146	-0.000198430049714314	0
R-HSA-74749	Signal attenuation	0	0	0.100226161698916	0	0	-0.00482027793101471	0	0	0	0	1.00494605276236e-06	0	0.00677204763202942	0.13391949681237	4.95090980707347e-05	-0.00166744235605258	0	0.000793960199573748	0	0	-0.990132910693953	0	0	1.74491911820293e-05	0.00981647590864047	0.00523610171509649	0	-0.0357667422251238	0	0	0	0	0	1.74798909943693e-05	0	6.01408935239533e-06	0	0.0740491153805892	0	-0.00230994674734483	-0.184864518946231	0	0	0.00197389658275501	0	0	1.48218888928707e-07	0.0190677480987939	-0.000100654458664138	0
R-HSA-74751	Insulin receptor signalling cascade	-0.242955119580477	0.223849273194382	0.173750723880436	0	0	-0.00581086969738442	0	0	0	0	-0.000802929982626742	0	0.728951845390261	0.0744957585282282	-4.37977824459281e-05	-0.0847329927906351	-0.000740299281138616	-0.00318594456937814	-0.0252421309153191	0	-1.0658546727159	-0.000885695372010711	0	-0.00314888844197616	0.01965473340988	0.00524584183855851	0	-0.0354724248164073	0	0	0	0	0	0.00290787568458395	0	-0.0325206107837714	0	0.167455095395846	0	-0.00173873200838876	-0.182932923482705	0	0	0.00173598736241497	0	0	0.00194501399951318	0.0090106851253645	0.429064531901351	0
R-HSA-74752	Signaling by Insulin receptor	-0.242955119580477	0.223849273194382	0.173848989762077	0	0	-0.00325322772844713	0	0	0	0	-0.000802902400351661	0	0.729137372105765	0.0744755869714065	-4.38995981060092e-05	-0.0847348734282934	-0.000740299281138616	-0.00318594456937814	-0.0252421309153191	0	-1.06584013019205	-0.000885695372010711	0	-0.00314902156147014	0.01965473340988	0.00524584183855851	0	-0.0354724188230399	0	0	0	0	0	0.00368585283091757	0	-0.0325206242798483	0	0.167459769850299	0	-0.00172415286072786	-0.182932906982232	0	0	0.00171657079196415	0	0	0.00194501399951318	0.0063298578578024	0.429064446931772	0
R-HSA-749476	RNA Polymerase III Abortive And Retractive Initiation	0	0	0.0228319525020739	0	0	0.00383648385823547	0	0	0	0	-1.18015635153061e-09	0	0.0112964769026504	-0.171676818209918	1.86061091960512e-08	0.000155275989336997	0	0.00793970997989412	0	0	7.6896541692879e-05	0	0	7.5125846725859e-06	-0.428196265752219	0	0	0.000284919347085421	0	0	0	0	0	2.10511804922998e-05	0	-9.45604099675121e-07	0	-9.55348684135884e-05	0	1.49195433415892e-05	-0.046298258636101	0	0	0.10400253987691	0	0	-0.000262050900950812	6.64431451691403e-05	-5.18553195513215e-05	0
R-HSA-75035	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	0	0	0.0358439951609038	0	0	-9.6394480534769e-05	0	0	0	0	4.1376540923204e-06	0	0.00156810406950841	0.0377902775380199	-8.65775604839457e-05	0.00817027028306623	0	-0.0119697355608048	-0.0252379082523078	0	0.00305609732286567	0	0	0.00673720862571382	1.82124616328645e-05	9.6489528700489e-06	0	-0.0013824033914392	0	0	0	0	0	0.643525065932897	0	-0.032237756016045	0	0.000399296456233632	0	7.29378043072674e-05	0.0462985618662976	0	0	-0.00191216253801315	0	0	0.00179772163728024	0.0154004182287288	1.81388419597562e-05	0
R-HSA-75064	mRNA Editing: A to I Conversion	0	0	0.00661274045132759	0	0	0	0	0	0	0	1.84801243037023e-06	0	-8.10195766157948e-05	-2.88002973156722e-05	-6.82164922543247e-06	-4.01915591959355e-06	0	0	0	0	0.000376115231283326	0	0	-8.91900609678555e-06	0	0	0	4.01555621834029e-07	0	0	0	0	0	6.45265513451068e-06	0	-1.89721079729678e-06	0	-8.60241057779697e-05	0	0.000975042768099999	-6.48887120628545e-08	0	0	-0.00176553490625071	0	0	0	3.87207377431617e-05	-3.9174533007887e-10	0
R-HSA-75067	Processing of Capped Intronless Pre-mRNA	0	0	8.20841719426609e-06	0	0	-3.41206636958343e-08	0	0	0	0	-9.1137031199067e-13	0	-0.000150147908204177	-7.70330192797993e-07	4.11602839147804e-14	-1.00987865944997e-09	0	0	0	0	-1.55745464978275e-07	0	0	5.11241582805856e-14	-7.72995093102226e-17	0	0	-2.44997532786432e-15	0	0	0	0	0	-1.74811193390769e-06	0	4.31002329414079e-13	0	8.92481242771921e-08	0	4.09342710608112e-08	-5.87704984264561e-08	0	0	9.03282984270753e-07	0	0	9.41028614678022e-14	1.94323680429501e-05	-2.56557093081535e-10	0
R-HSA-75072	mRNA Editing	0	0	0.00715203945589152	0	0	-6.86250100225793e-09	0	0	0	0	1.84633358740312e-06	0	0.000232768061993819	-1.44359466284809e-06	-6.82164921715413e-06	-1.85798413636726e-06	0	0	0	0	0.000384655179001089	0	0	-8.91901110465872e-06	-1.44157638747465e-13	0	0	4.01555570844982e-07	0	0	0	0	0	7.80433403741483e-06	0	-1.89373459352617e-06	0	-8.73991625512356e-05	0	0.000975075483494189	-0.000109666913630766	0	0	-0.00176714472815338	0	0	1.754945979558e-10	-0.00243514240395071	-1.49061594734273e-09	0
R-HSA-75094	Formation of the Editosome	0	0	0.000539299004563931	0	0	-6.86250100225793e-09	0	0	0	0	-1.67884296711451e-09	0	0.000313787638609613	2.73567026528241e-05	8.27834101166344e-15	2.1611717832263e-06	0	0	0	0	8.53994771776288e-06	0	0	-5.00787317170049e-12	-1.44157638747465e-13	0	0	-5.09890472031752e-14	0	0	0	0	0	1.35167890290416e-06	0	3.47620377061127e-09	0	-1.37505677326594e-06	0	3.27153941901693e-08	-0.000109602024918704	0	0	-1.6098219026634e-06	0	0	1.754945979558e-10	-0.00247386314169388	-1.09887061726386e-09	0
R-HSA-75102	C6 deamination of adenosine	0	0	0.00661274045132759	0	0	0	0	0	0	0	1.84801243037023e-06	0	-8.10195766157948e-05	-2.88002973156722e-05	-6.82164922543247e-06	-4.01915591959355e-06	0	0	0	0	0.000376115231283326	0	0	-8.91900609678555e-06	0	0	0	4.01555621834029e-07	0	0	0	0	0	6.45265513451068e-06	0	-1.89721079729678e-06	0	-8.60241057779697e-05	0	0.000975042768099999	-6.48887120628545e-08	0	0	-0.00176553490625071	0	0	0	3.87207377431617e-05	-3.9174533007887e-10	0
R-HSA-75105	Fatty acyl-CoA biosynthesis	0	0	0.0220898280218996	0	0	-2.68337891960707e-07	0	0	0	0	-1.92733420965322e-06	0	0.00312156835122993	0.0340315030141645	-6.70122277627172e-06	-0.0001361374974049	0	-0.00396985665228086	0	0	-1.54936431416802e-05	0	0	-5.29628137992525e-06	8.87885585176973e-08	9.01701768988427e-10	0	0.0122636655938974	0	0	0	0	0	0.000571603980807768	0	-4.9247430707407e-06	0	0.940006128317323	0	0.000947957917601172	-0.0467042665281387	0	0	-0.00102912515107984	0	0	-0.000130782703450009	-0.00170237879505932	0.0014935723126049	0
R-HSA-75108	Activation of BID and translocation to mitochondria	0	0	0.007035575046859	0	0	-9.60233020970587e-07	0	0	0	0	2.4220938786885e-06	0	0.000649130916645757	0.00167924872364366	-4.32996869999611e-05	0.0081138257107702	0	-0.00399994033284951	-0.0126189541261539	0	-5.47508676956861e-05	0	0	0.00163954357563284	-1.52717057658162e-07	-2.37658937685934e-08	0	5.12659727389529e-06	0	0	0	0	0	-2.16067431662112e-06	0	8.63701070326247e-05	0	0.000653141879762244	0	1.5888274163198e-06	-2.5864158829394e-05	0	0	7.41624506980128e-05	0	0	0.000126597906236498	0.0143864451801209	2.48982390402498e-05	0
R-HSA-75109	Triglyceride biosynthesis	0	0	0.0045012490914571	0	0	0.110193351497998	0	0	0	0	1.67180111274281e-10	0	0.00449865855723273	2.16825833130734e-05	-3.0042583575838e-09	-0.00374506413592564	0	-2.90354874786859e-07	-8.75557377552686e-07	0	-0.000378570908631729	-0.000337145448404473	0	2.67009789179188e-05	-5.26872213137021e-07	-1.64898005137352e-12	0	-5.02790096552203e-05	0	0	0	0	0	1.34432639282665e-06	0	2.91525390764908e-07	0	0.000520203753704799	0	1.41041688499842e-05	-1.17249439947043e-05	0	0	-0.000833511418234665	0	0	8.36081473497872e-09	-0.00363206316635693	0.0198470024970526	0
R-HSA-75153	Apoptotic execution phase	0	0	0.128197520325972	0	0	0.0025590194106842	0	0	0	0	0.139746957709883	0	0.321703893159365	-0.0614356761320955	-3.03650691063415e-05	0.00231044531674397	0	-0.29295357288908	-0.0252379082523078	0	-0.00393487791473465	0	0	-0.0126049843227088	0.00987076691444788	0.00526534938830646	0	-0.00131787215609639	0	0	0	0	0	0.00407443640691682	0	-0.0977218215079392	0	0.00216022538575518	0	0.00458372449142704	-0.140639138535318	0	0	-0.0253623210298917	0	0	0.00571140798302495	-0.271415612696533	-0.000901766370942204	0
R-HSA-75157	FasL/ CD95L signaling	0	0	0.0261217166641389	0	0	0.00172922271647037	0	0	0	0	-7.09837768510574e-07	0	-0.000312230003865711	0.0338096594271776	2.47603316422665e-05	-0.000136107279129205	0	0	0	0	-0.000205039562167037	0	0	0.00163607244828267	6.30877072604368e-08	0	0	-0.0228822804645564	0	0	0	0	0	1.03168956725722e-05	0	2.67279330012358e-07	0	0.000259235659091476	0	6.01875897742324e-07	-2.02783362202017e-05	0	0	0.00137420325914605	0	0	7.41951933674843e-08	0.00232361662207761	3.96536764449318e-05	0
