X..Pathway.Id	Pathway.Name	hsa-let-7b-3p(-)	hsa-let-7g-5p(-)	hsa-miR-100-5p(+)	hsa-miR-126-3p(+)	hsa-miR-1301-3p(-)	hsa-miR-139-5p(+)	hsa-miR-142-3p(+)	hsa-miR-145-3p(+)	hsa-miR-146-5p(-)	hsa-miR-148-3p(-)	hsa-miR-148a-3p(+)	hsa-miR-15a-5p(-)	hsa-miR-185-5p(-)	hsa-miR-20a-5p(-)	hsa-miR-221-3p(-)	hsa-miR-27a-3p(+)	hsa-miR-32-5p(+)	hsa-miR-320a-3p(-)	hsa-miR-335-5p(-)	hsa-miR-345-5p(+)	hsa-miR-378c(-)	hsa-miR-501-3p(-)	hsa-miR-582-3p(+)	hsa-miR-7-5p(+)	hsa-miR-99b-5p(+)
R-HSA-877312	Regulation of IFNG signaling	0.000170192091862209	0	0	0	-6.46401608336974e-09	0.00273981215138521	0	0	0	0	0.000559399506632114	0.147213689661642	0	-0.00335130441898396	-1.09343634512535e-05	0.00215071313526616	0	0	-0.00459037102897872	0	0	0	0.00215990830622913	0.0471936042097233	0
R-HSA-879415	Advanced glycosylation endproduct receptor signaling	0.0528284752543295	0	0	0	-2.91094255269035e-09	0.000865183671491981	0	0	0	0	-4.95820352645063e-05	0.00563883059440079	0	0	-0.00168487826029448	0	0	0	0	0	0	0	6.68379618571277e-06	-0.00693409836340842	0
R-HSA-879518	Transport of organic anions	1.9053977040908e-08	0	0	0	0.0884210633984639	2.41207457448156e-08	0	0	0	0	1.82652925221226e-11	0.00062183682647639	0	0	2.51348732827588e-07	0	0	0	0	0	0	0	-1.07239508849016e-06	1.43698098520934e-09	0
R-HSA-880009	Interconversion of 2-oxoglutarate and 2-hydroxyglutarate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	-2.41912979616916e-05	0	0	0	-5.8405437883414e-09	-0.00395904850175782	0	0	0	0	-0.136221143154165	0.000121445816047261	0	0	0.00701538098163202	0.00101561453609791	0	0	0	0	0	0	0.00229146006667893	0.0463086292574591	0
R-HSA-8847453	Synthesis of PIPs in the nucleus	0.00506199481847922	0	0	0	4.32395857921656e-13	-2.74950726912965e-08	0	0	0	0	-0.00685000435970874	1.34144060656245e-09	0	0	-2.07461013702451e-11	0	0	0	0	0	0	0	-1.93495736681998e-09	-4.54991913175681e-14	0
R-HSA-8847993	ERBB2 Activates PTK6 Signaling	0.000200861413196694	0	0	0	6.00716479629182e-08	0.0130291212457636	0	0	0	0	0.000673606462302552	-0.00440362291486997	0	3.17122339423402e-07	0.00303141509245925	0.00215071313526616	0	0	-0.00229518551448936	0	0	0	-0.00193246465117879	-0.00334956398437141	0
R-HSA-8848021	Signaling by PTK6	0.00115158863604475	0	0	0	2.47208413865712e-06	0.0523510818106732	0	0	0	0	0.00285620088823039	0.0107175039539977	0.0157142089705296	4.80124381160685e-05	0.105212726765859	0.00322606970289924	0	0	0.172138913586702	0	0	0	0.000726917290596246	0.0614718984776721	0
R-HSA-8848584	Wax and plasmalogen biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-8849175	Threonine catabolism	3.40683068469814e-10	0	0	0	7.14518970218529e-15	-1.79976795773255e-09	0	0	0	0	8.81152889971537e-14	8.1826586188093e-13	0	0	-5.60816378680963e-16	0	0	0	0	0	0	0	8.82302578015021e-12	9.23311787009815e-19	0
R-HSA-8849468	PTK6 Regulates Proteins Involved in RNA Processing	-2.36589746436424e-06	0	0	0	5.83496784016884e-08	1.16148833969095e-05	0	0	0	0	0	0.00577101961182078	0	0	2.93368322641412e-16	0	0	0	0	0	0	0	7.44634467467318e-06	6.43399027130942e-19	0
R-HSA-8849469	PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1	0.000190368725385301	0	0	0	5.20084242283089e-08	-0.00253483087393744	0	0	0	0	0.000837120232679629	0.000366170697969462	0	-9.31716843790426e-06	0.00603008711816592	0.00107535656763308	0	0	0	0	0	0	-5.15369786950159e-05	0.00332740213721724	0
R-HSA-8849470	PTK6 Regulates Cell Cycle	0.000741698206203528	0	0	0	4.19166609020274e-08	0.0255524270277893	0	0	0	0	0.000810725615899211	0.00591316813424334	0	-9.63429077732767e-06	0.0931133498987513	0.00107535656763308	0	0	0	0	0	0	0.000284728833133619	0.0507609130053525	0
R-HSA-8849471	PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	0.000115658319049191	0	0	0	4.78657207604215e-08	0.0246463832526138	0	0	0	0	0.000784543020694685	0.0176252135578777	0.0148313882418482	5.82064519935243e-05	1.49961666576361e-05	-5.97420315351711e-05	0	0	0.176729284615681	0	0	0	-0.000943278548336632	-0.00709249452607187	0
R-HSA-8849472	PTK6 Down-Regulation	1.74274905697148e-06	0	0	0	5.25178651463289e-08	-0.000353477960281977	0	0	0	0	0	-1.0227273243628e-06	0	0	6.47784869100824e-08	0	0	0	0	0	0	0	-8.18241453501556e-06	-0.000103201104726089	0
R-HSA-8849473	PTK6 Expression	0.000449264649386683	0	0	0	2.45962025966578e-06	0.0487486352587813	0	0	0	0	0.00203870908257156	-0.00639894811750361	0.000882820728681439	-5.59723100128195e-07	0.0120704159843013	0.00221045516680133	0	0	-0.00459037102897872	0	0	0	0.00134335546377321	-0.00718787302175051	0
R-HSA-8849474	PTK6 Activates STAT3	0.000259457234040904	0	0	0	3.70970549080493e-08	0.052586053815607	0	0	0	0	0.000647835493096155	-0.00321705597209298	0.000882820728681439	3.17122339423402e-07	0.0103240391037199	0.00125458266223859	0	0	-0.00229518551448936	0	0	0	0.00306225806816481	0.0569650089809189	0
R-HSA-8849932	Synaptic adhesion-like molecules	-1.48903806670209e-05	0	0	0	0.000106253305415728	0.0174180548820578	0	0	0	0	2.07546402459219e-06	0.00574195570546179	0	-2.599535796911e-08	1.01989353995346e-08	0	0	0	0	0	0	0	-3.56183397546623e-06	-0.003464303443647	0
R-HSA-8850843	Phosphate bond hydrolysis by NTPDase proteins	7.23471216155951e-07	0	0	0	9.13076794343348e-13	-0.000161643273122237	0	0	0	0	0	-5.05969913793627e-07	0	0	0	0	0	0	0	0	0	0	-2.59150085068636e-06	0	0
R-HSA-8851680	Butyrophilin (BTN) family interactions	4.19192531273989e-09	0	0	0	7.49017554975969e-17	1.65550356863604e-09	0	0	0	0	7.35160445789836e-07	-1.01582739408561e-12	0.00470837721963435	0	-6.97988730581638e-14	0	0	0	0	0	0	0	-1.39443296979464e-09	-4.57491058626508e-16	0
R-HSA-8851805	MET activates RAS signaling	0.000157500399717446	0	0	0	-3.43420363955834e-09	0.0242508881922063	0	0	0	0	-7.05438162147835e-06	0.0113585022119072	0	0	0.0030348452631197	0	0	0	0	0	0	0	-0.00185089442126645	-0.00344896371661934	0
R-HSA-8851907	MET activates PI3K/AKT signaling	0.000108126999947136	0	0	0	-3.68165768971036e-09	-0.220626074191098	0	0	0	0	-3.09175568790097e-06	0.00569934803641482	0	0	0.00303824257094665	0	0	0	0	0	0	0	-0.00185060125864987	0.00746629311272261	0
R-HSA-8852135	Protein ubiquitination	0.000428115658333753	0	0	0	1.4023962262213e-08	-7.85915370021396e-05	0	0	0	0	-0.0124545521968002	8.40823531502141e-06	0	0	-4.90337640312398e-08	0	0	0	0	0	0	0	-0.00176332692205549	-0.00346101753329086	0
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	0.0565929195893662	0	0	0	2.34457298953721e-08	0.0504556397668628	0	0	0	0	-0.00344046248307187	0.0082167051911146	0.000882820728681439	0.00531851416182539	0.0196239300935233	0.00215071313526616	0	0	-0.00459037102897872	0	0	0	-1.81122644137814	0.0931956465635791	0
R-HSA-8852405	Signaling by MST1	1.35581749950355e-07	0	0	0	3.67184855996261e-11	-0.000114012348835412	0	0	0	0	-1.22571658146971e-05	-1.26673715630242e-05	0	2.49767527212944e-06	0.00314839582585615	0	0	0	0	0	0	0	-1.4583967349867e-06	1.58908037707993e-05	0
R-HSA-8853383	Lysosomal oligosaccharide catabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.19959366135301e-31	0	0
R-HSA-8853659	RET signaling	0.000165512922047558	0.253342393556593	0	0	-6.94457902041338e-09	-0.20242711494614	0	0	0	0	0.000771141178285252	0.153227938836353	0	1.58821692749924e-05	-0.00298065229314069	-5.97420315351711e-05	0	0	0	0	0	0	-0.00122530280893796	0.00396951264633088	0
R-HSA-8853884	Transcriptional Regulation by VENTX	-0.00578106891202907	0	0	0	-1.67212102736932e-08	0.0371897322201995	0	0	0	0	0.00121385716817762	0.0155033480460406	0.000882820728681439	-1.01940138774559e-05	0.0226880273193415	0.00221045516680133	0	0	-0.00459037102897872	0	0	0	-0.0415750460608758	0.0793611906056296	0
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	0.0566098579592753	0	0	0	-2.04133265694631e-08	0.00235633673638577	0	0	0	0	-0.00506840921504114	0.00897566644383222	0	0.00527689661378221	0.0153006054433931	0	0	0	0	0	0	0	-1.81572986849918	0.0435094420012694	0
R-HSA-8854214	TBC/RABGAPs	1.49671972441023e-05	0	0	0	-1.7977425746702e-09	0.00441305969862064	0	0	0	0	-2.35553652851035e-06	-1.10980863557871e-06	0	1.27696495286856e-08	0.024676236816006	0	0	0	0	0	0	0	4.94580277949169e-05	5.4383715032293e-05	0
R-HSA-8854518	AURKA Activation by TPX2	0.000216442863173413	0	0	-0.0405830808322421	1.04012027151075e-07	0.0465802915610916	0	0	0	0	0.000788173450344067	0.0169784083234517	0.000882820728681439	0	-2.51411783439222e-05	0	0	0	0	0	0	0	-0.000704049739180882	-4.28461826754532e-07	0
R-HSA-8854521	Interaction between PHLDA1 and AURKA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-8854691	Interleukin-20 family signaling	0.000205032939249731	0	0	0	-1.53918528945154e-08	0.0525546588404966	0	0	0	0	0.000647835412535317	0.00245434893171773	0.000882820728681439	3.17122339423402e-07	0.0102989439489787	0.00125458266223859	0	0	-0.00229518551448936	0	0	0	0.00564438018294757	0.0962586834710951	0
R-HSA-8856688	Golgi-to-ER retrograde transport	8.25919009968361e-05	0	0	0	1.56896461271769e-07	-0.00192750501161388	0	0	0	0	-4.00696959314889e-06	0.000420228907598868	0	0.0861893113584428	0.00617785140157748	0	0	0	0	0	0	0	0.00256764932609673	0.0466755313871165	0
R-HSA-8856825	Cargo recognition for clathrin-mediated endocytosis	0.106651054171234	0	0	0	0.000147579431354968	0.0166043640671447	0	0	0	0	-0.0448626541304074	0.00736784290250003	0	0	0.0030344225178398	0.00107535656763308	0	0	0	0	0	0	-0.00186580097451951	-0.0168625646250765	0
R-HSA-8856828	Clathrin-mediated endocytosis	0.111122822194794	0	0	0	0.000147578089034406	0.0190308413824687	0	0	0	0	-0.0482876560050698	0.0130367520947055	0	0	0.00303441587664216	0.00107535656763308	0	0	0	0	0	0	-0.00186417374702672	-0.016862565105483	0
R-HSA-8857538	PTK6 promotes HIF1A stabilization	0.00038110898871155	0	0	0	4.29417221697476e-08	0.00526081998655525	0	0	0	0	0.00281972771469823	-0.0176765855908609	0	-5.59723100128195e-07	0.0120884626335991	0.00328581173443441	0	0	-0.00459037102897872	0	0	0	-0.000498783783714156	-0.010754577219077	0
R-HSA-8863795	Downregulation of ERBB2 signaling	0.000184912877347267	0	0	0	6.1578182005147e-09	0.008036594280509	0	0	0	0	0.00119879094297715	0.00137668894336811	0	-9.31716843790426e-06	0.00915260737092681	0.00215071313526616	0	0	-0.00229518551448936	0	0	0	-0.00185860668641862	-0.15428254071796	0
R-HSA-8864260	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	0.00010506619878016	0	0	0	2.13488919821995e-06	0.0633689688799033	0	0	0	0	0.0028004736307455	0.0165480652308554	0.000882820728681439	3.18970048690814e-07	-0.00503514980904144	0.00322606970289924	0	0	-0.00459037102897872	0	0	0	0.00258133688324139	-0.0915015313119625	0
R-HSA-8865999	MET activates PTPN11	0.000131923796873269	0	0	0	-3.51909370802742e-09	0.00948276030348604	0	0	0	0	-3.77161530823013e-06	0.00569990756936192	0	0	0.0030382338449425	0	0	0	0	0	0	0	-0.00185148816905044	1.17939670255538e-05	0
R-HSA-8866376	Reelin signalling pathway	-2.6478847991621e-08	0	0	0	-1.11207410908203e-09	0.00146138903052692	0	0	0	0	-1.64264152344939e-06	-5.75950915440968e-06	0	0	-0.00167935867635107	0	0	0	0	0	0	0	-3.54101639915449e-05	-3.42161265764822e-06	0
R-HSA-8866423	VLDL assembly	2.10107594479206e-05	0	0	0	0.00028079886424474	-0.000165154346451417	0	0	0	0	8.70806861123483e-12	-4.6438773067896e-07	0	0	2.30420676309762e-05	0	0	0	0	0	0	0	-1.14445739714423e-05	1.27740292123052e-07	0
R-HSA-8866427	VLDLR internalisation and degradation	0.00488953847352268	0	0	0	-1.54465691055979e-09	0.00241210664715247	0	0	0	0	-0.000322342207221047	-0.0176882210542395	0	2.34736204571427e-11	-3.60195144159255e-06	0.00203122907219582	0	0	-0.00459037102897872	0	0	0	2.59090085799935e-05	-0.00013757118362867	0
R-HSA-8866652	Synthesis of active ubiquitin: roles of E1 and E2 enzymes	1.21622924374192e-05	0	0	0	-2.37396962265724e-11	-0.000151273808841763	0	0	0	0	1.16962649399953e-09	2.1695424843578e-06	0	0	3.73053982665349e-12	0	0	0	0	0	0	0	-0.0013583982106869	-0.00346101742541007	0
R-HSA-8866654	E3 ubiquitin ligases ubiquitinate target proteins	0.00041595336256136	0	0	0	1.40486695698399e-08	7.27138692443961e-05	0	0	0	0	-0.0124545533664267	6.23632880167971e-06	0	0	-4.90374945710664e-08	0	0	0	0	0	0	0	-0.000404928650571512	-1.07880784884156e-10	0
R-HSA-8866904	Negative regulation of activity of TFAP2 (AP-2) family transcription factors	2.59936333401046e-05	0	0	0	9.73446948717469e-10	0.0392380341242269	0	0	0	0	-1.77505743576006e-05	0.005651979515748	0.000882820728681439	0	-0.00604043855143651	0	0	0	0	0	0	0	-3.89659136377253e-05	-0.00353965763674319	0
R-HSA-8866906	TFAP2 (AP-2) family regulates transcription of other transcription factors	5.05614716086612e-06	0	0	0	2.08165257929351e-09	3.30519412814096e-05	0	0	0	0	-1.85670409593566e-05	-4.71703261207639e-06	0	0	-0.00606138829315942	0	0	0	0	0	0	0	-3.53019965597738e-05	-0.0035501172078903	0
R-HSA-8866907	Activation of the TFAP2 (AP-2) family of transcription factors	4.30786139340182e-05	0	0	0	1.79506757951487e-09	0.0396181688988228	0	0	0	0	-1.77505822739901e-05	0.0113150974100714	0.000882820728681439	0	-0.006061385887381	0	0	0	0	0	0	0	-3.9724743513754e-05	-0.00353977376430032	0
R-HSA-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	0.000150320847363502	0	0	0	6.11884875309686e-09	0.0351538189998802	0	0	0	0	0.00205973464933681	-0.00626365499376108	0	3.18970048690814e-07	-0.00172626902998094	0.00316632767136407	0	0	-0.00459037102897872	0	0	0	0.0016820393981875	-0.09128020937237	0
R-HSA-8866911	TFAP2 (AP-2) family regulates transcription of cell cycle factors	-0.000105509105418502	0	0	0	-4.26964755733594e-09	0.0603782866026487	0	0	0	0	0.00224135363190235	0.0339182785372572	0.000882820728681439	0	-0.0110942495179331	0.000119484063070342	0	0	0	0	0	0	0.00228708543487302	0.0156527435684881	0
R-HSA-8868766	rRNA processing in the mitochondrion	4.48341150272894e-07	0	0	0	-4.0978547701117e-13	3.9564897973311e-06	0	0	0	0	0	-8.52579709158316e-11	0	0	8.638477212255e-15	0	0	0	0	0	0	0	-6.51185508174272e-07	1.89454259553827e-17	0
R-HSA-8868773	rRNA processing in the nucleus and cytosol	2.13461728927138e-05	0	0	0	-7.13740031048705e-09	0.0351760488354146	0	0	0	0	-0.000293005439743462	0.0113097642068177	0.000882820728681439	0	1.18816848257333e-08	0	0	0	0	0	0	0	8.94017358772719e-06	-0.000135489366168765	0
R-HSA-8869496	TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation	5.37857046710605e-05	0	0	0	2.13221515565285e-06	-2.20497662870373e-05	0	0	0	0	-2.03127787457007e-05	-2.66642870817837e-06	0	0	-0.00603144178124438	0	0	0	0	0	0	0	-0.000961684599639688	-2.59969318447226e-05	0
R-HSA-8873719	RAB geranylgeranylation	-0.000108874064401386	0	0	0	-7.11844994335177e-10	0.000971520153235296	0	0	0	0	0.000811533591643941	0.00574004095714087	0	9.38944818285707e-11	-3.32040802734209e-05	0	0	0	0	0	0	0	0.00315907544086819	0.0322561665584896	0
R-HSA-8874081	MET activates PTK2 signaling	7.91324848703377e-05	0.00603196175134744	-0.0338051779629002	-0.0152186553120908	-2.70154131561746e-09	0.00191664714980166	0	0	0	0	-0.0171287787126203	0.00567643469551442	0	0	0.00296013006266641	0	0	0	0	0	0	0	-0.00189591598663576	-0.00697980556328012	0
R-HSA-8874211	CREB3 factors activate genes	-6.61103835875915e-05	0	0	0	1.75349688443921e-12	-0.000231363736099219	0	0	0	0	0	6.62871728666573e-09	0	0	-1.03730506851226e-10	0	0	0	0	0	0	0	3.92179501387379e-06	-2.27495956587841e-13	0
R-HSA-8875513	MET interacts with TNS proteins	7.09725245904737e-05	0	0	0	-2.8639615152599e-09	0.00503426884697681	0	0	0	0	-3.76927504214851e-06	0.00566243833924309	0	0	0.00303819202546181	0	0	0	0	0	0	0	-0.00183327663765127	-0.00691319907223899	0
R-HSA-8875555	MET activates RAP1 and RAC1	0.0507713739103405	0	0	0	-2.90106573486401e-09	0.0240244345559961	0	0	0	0	-2.41327105710991e-06	0.00569591830955483	0	0	1.80444081267278e-05	-5.97420315351711e-05	0	0	0	0	0	0	-0.00186863710766042	-0.000111418420120705	0
R-HSA-8875656	MET receptor recycling	7.40794323234247e-05	0	0	0	-3.45958319965551e-09	0.0228079712059365	0	0	0	0	-2.41235195210283e-06	0.00568069243962492	0	0	-0.0029946093659328	0	0	0	0	0	0	0	-0.00185861950375137	-2.48980182541672e-05	0
R-HSA-8875791	MET activates STAT3	0.000394738128405952	0	0	0	-1.83188892184641e-08	0.0581518401297419	0	0	0	0	0.000645709651493232	0.00246735736644457	0.000882820728681439	3.17122339423402e-07	0.0103636608291487	0.00125458266223859	0	0	-0.00229518551448936	0	0	0	-0.0010158320070144	0.0176642602147585	0
R-HSA-8875878	MET promotes cell motility	0.0507957187223326	0.00603196175134744	-0.0338051779629002	-0.0152186553120908	-2.85890574617647e-09	0.0207107623463107	0	0	0	0	-0.017129744898863	0.0056789240838558	0	0	0.00295636112969803	-5.97420315351711e-05	0	0	0	0	0	0	-0.0019144845853495	-0.00708629556404745	0
R-HSA-8876198	RAB GEFs exchange GTP for GDP on RABs	2.50301805719867e-05	0	0	0	-1.35487462982582e-09	0.0142424391341631	0	0	0	0	0.0016637209887944	0.0115742783252654	0	-9.3034598435573e-06	0.00600208680651862	0.00107535656763308	0	0	0	0	0	0	0.00319246185794405	0.0391618328266051	0
R-HSA-8876725	Protein methylation	-0.00146724820090301	0	0	0	-3.41302865465555e-11	3.19259284092098e-05	0	0	0	0	-2.14767726761469e-13	1.74441380620019e-11	0	0	3.00141817101725e-07	0	0	0	0	0	0	0	-1.03171622167933e-06	1.66395695100448e-09	0
R-HSA-8877330	RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	0.000175316900919211	0	0	0	-1.51296177754511e-08	0.0174239017886558	0	0	0	0	0.000536181946190838	0.13526115293193	0	3.17145813043859e-07	0.0150116008084085	0.00113509859916825	0	0	-0.00459037102897872	0	0	0	0.00313852853869391	0.0403158229163054	0
R-HSA-8877627	Vitamin E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-8878159	Transcriptional regulation by RUNX3	0.0614769790398359	0	0	0	-3.69948397190031e-08	0.0714605707703298	0	0	0	0	-0.137997865112762	0.02440481911686	0.000882820728681439	0.00350773706197736	0.0312702221967227	0.00424168423899715	0	0	0.0114759275724468	0	0	0	-1.75368828894078	0.0758590622474706	0
R-HSA-8878166	Transcriptional regulation by RUNX2	0.0576923990897265	0	-0.219733656758852	0	2.46988330598967e-06	0.0463929534306674	0	0	0	0	-0.00149554867171813	0.0256534140788206	0.000882820728681439	0.00529490067376072	0.12681081489129	-0.0851821799638981	-0.395332047548241	0	-0.00459037102897872	0	0	0	-1.83580859523158	0.0515433594874898	0
R-HSA-8878171	Transcriptional regulation by RUNX1	0.266340157600124	0.00603196175134744	0	0	2.75178260820869e-07	0.0276815727758996	0.000320003728013833	0	0	0	-0.00536708747651373	0.314321562875014	0.000882820728681439	0.00526758417248435	0.0425651424589957	0.00209097488606917	0	0	-0.00459037102897872	0	0	0	-1.81008568787504	0.0838578966890237	0
R-HSA-888568	GABA synthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-888590	GABA synthesis, release, reuptake and degradation	7.1326111783147e-07	0	0	0	-1.3544865749288e-09	-0.000506546795748594	0	0	0	0	6.78771305797344e-07	5.256652057909e-06	0	0	-4.54238428112248e-09	0	0	0	0	0	0	0	-3.00057274281723e-06	-2.93151183364088e-11	0
R-HSA-888593	Reuptake of GABA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.3628124375581e-07	0	0
R-HSA-8931987	RUNX1 regulates estrogen receptor mediated transcription	-8.5671431663308e-05	0	0	0	-1.02878492810998e-08	0.0183287507428856	0	0	0	0	-0.000599005793471723	-0.0176979312368235	0	2.34736204571427e-11	0.00597346385262984	0.00203122907219582	0	0	-0.00459037102897872	0	0	0	0.00139210329274592	0.0398544713905308	0
R-HSA-8934593	Regulation of RUNX1 Expression and Activity	-6.35621773617856e-05	0	0	0	-1.08576230172549e-08	-0.00423066755944279	0	0	0	0	0.000753773640304824	0.0226713927736648	0	-9.63429077732767e-06	0.0102963391751299	0.00101561453609791	0	0	0	0	0	0	0.00200571713309932	0.0538878944796885	0
R-HSA-8934903	Receptor Mediated Mitophagy	7.49456128396331e-05	0	0	0	-1.02212608748066e-10	0.00122692127792123	0	0	0	0	0.000833136322785779	0.00563189150269403	0	1.35208053833142e-08	4.19015778654251e-05	0	0	0	0	0	0	0	4.91783582765368e-05	-0.00346107417816691	0
R-HSA-8935690	Digestion	1.65753701801905e-07	0	0	0	4.26268945716917e-16	-3.89487844201665e-06	0	0	0	0	4.43074436907431e-13	7.43907079692242e-10	0	0	1.20784837628144e-15	0	0	0	0	0	0	0	8.35733102974591e-09	-1.31099144902019e-06	0
R-HSA-8935964	RUNX1 regulates expression of components of tight junctions	0.101302058741517	0	0	0	-1.40005886262445e-08	0.0144388048084107	0	0	0	0	-1.78913413602931e-05	-1.17345205045307e-05	0	0	0.00600039298254009	0	0	0	0	0	0	0	-3.4039209363235e-05	0.00748993078049551	0
R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	0.109014186703285	0	0	0	3.39232462902542e-07	0.0297553046623187	0.000320003728013833	0	0	0	-0.00163873553649921	0.0226276734597404	0.000882820728681439	3.20001770199478e-07	0.0253563871629984	0.000179229876943692	0	0	0	0	0	0	-0.00823450247783384	0.00358120216930908	0
R-HSA-8937144	Aryl hydrocarbon receptor signalling	5.75518330455404e-05	0	0	0	0.0292031674834152	0.00375212983191025	0	0	0	0	6.84653624027875e-07	4.1610635211495e-05	0	0	0.0854655011285415	0	0	0	0	0	0	0	-1.42454843875935e-06	0.0110970384102767	0
R-HSA-8939211	ESR-mediated signaling	0.0157295771025938	0	0	-0.243498484993453	0.0292035014802534	-0.878720756383463	0	0	0	0	-0.136009164601483	0.16676137849622	0.000882820728681439	-1.01958381131028e-05	0.20258766337703	0.00316632767136407	0	0	-0.00459037102897872	0	0	0	-0.00695755638221766	-0.0449732657868183	0
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	0.0581027401043013	0	0	0	2.79588865130757e-07	0.0627054803873443	0	0	0	0	-0.00353647655129895	0.0138377716159737	0.000882820728681439	0.00527721558383091	0.0272840913240144	0.00215071313526616	0	0	-0.00459037102897872	0	0	0	-1.81305569637363	0.0365325256381715	0
R-HSA-8939242	RUNX1 regulates transcription of genes involved in differentiation of keratinocytes	-7.86016751349897e-06	0	0	0	-1.40260418911992e-08	0.010233163233702	0	0	0	0	-1.85701126025448e-05	-1.5169025649514e-05	0	0	0.00598258035498572	0	0	0	0	0	0	0	0.00218188829632275	0.0358702345850422	0
R-HSA-8939243	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	0.000269137909879189	0	0	0	-1.39043077856502e-08	0.0600853732122143	0	0	0	0	0.000862226640013501	0.17573330028368	0.000882820728681439	-9.63429077732767e-06	0.0182431600026868	0.00101561453609791	0	0	0	0	0	0	0.00027022669176405	0.0151027457948761	0
R-HSA-8939245	RUNX1 regulates transcription of genes involved in BCR signaling	6.19574617845209e-05	0	0	0	-1.39498923998201e-08	0.0144798997069906	0	0	0	0	-1.85701126347357e-05	-1.81614174047961e-05	0	0	0.00600039088036382	0	0	0	0	0	0	0	-3.81628400002492e-05	0.0074899307573974	0
R-HSA-8939246	RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	2.7495917711109e-05	0	0	0	-6.99587729884247e-08	0.0184415582927202	0	0	0	0	0.000763849803712083	0.0113244837226661	0	0	0.00901615527206938	0	0	0	0	0	0	0	0.00100282693335073	0.0258736737955776	0
R-HSA-8939247	RUNX1 regulates transcription of genes involved in interleukin signaling	6.25566417641693e-05	0.00603196175134744	0	0	-1.39504582818528e-08	0.0143553433726354	0	0	0	0	-1.85701126347357e-05	-1.8160059654571e-05	0	0	0.00600039097318148	0	0	0	0	0	0	0	-3.94653166236722e-05	0.00748978285665437	0
R-HSA-8939256	RUNX1 regulates transcription of genes involved in WNT signaling	7.7458415355515e-05	0	0	0	-1.03257573363118e-08	0.024970780644331	0	0	0	0	0.000479573742405518	-0.0119570147823823	0	3.17145813043859e-07	0.00897043060807461	0.00113509859916825	0	0	-0.00459037102897872	0	0	0	0.00223464047440163	0.0434045278995943	0
R-HSA-8939902	Regulation of RUNX2 expression and activity	0.057130040758909	0	0	0	2.32699455133995e-06	0.0618826108695556	0	0	0	0	-0.00300608333930872	0.0252917098746911	0.000882820728681439	0.00530453922108789	0.0325342277460205	-0.0872134090360939	-0.395332047548241	0	-0.00459037102897872	0	0	0	-1.82323883223443	0.0617555225656544	0
R-HSA-8940973	RUNX2 regulates osteoblast differentiation	0.000405832391411873	0	0	0	7.89256781031133e-08	0.0173306573952311	0	0	0	0	0.00127958913673758	0.00839912113712782	0	-2.40884057548298e-09	0.101617389505171	0.00101561453609791	0	0	-0.00229518551448936	0	0	0	-0.0118491721104145	0.0189868065687513	0
R-HSA-8941237	Invadopodia formation	-1.37254505646443e-07	0	0	0	-5.03772130003391e-10	0.0191296509851334	0	0	0	0	6.90886920340729e-07	-2.33841309994726e-06	0	0	4.18971942872419e-05	0	0	0	0	0	0	0	-2.07511472243147e-06	-0.0035186156399359	0
R-HSA-8941284	RUNX2 regulates chondrocyte maturation	0.00015374674247596	0	0	0	-5.84600347763615e-08	0.01527250928022	0	0	0	0	0.00235990249188465	0.0112917602620467	0	3.17122339423402e-07	0.0030238596892933	0.00107535656763308	0	0	0	0	0	0	0.00031573802455067	0.0183227119398055	0
