X..Pathway.Id	Pathway.Name	hsa-miR-1-3p(-)	hsa-miR-11400(+)	hsa-miR-1228-5p(-)	hsa-miR-1246(-)	hsa-miR-126-3p(+)	hsa-miR-139-5p(+)	hsa-miR-142-3p(+)	hsa-miR-144-5p(+)	hsa-miR-146a-5p(-)	hsa-miR-146b-5p(+)	hsa-miR-150-5p(+)	hsa-miR-193a-5p(-)	hsa-miR-199a-3p(-)	hsa-miR-199a-5p(+)	hsa-miR-20a-5p(-)	hsa-miR-215-5p(+)	hsa-miR-221-3p(-)	hsa-miR-223-3p(-)	hsa-miR-224-5p(+)	hsa-miR-3168(-)	hsa-miR-32-5p(+)	hsa-miR-335-5p(-)	hsa-miR-338-5p(-)	hsa-miR-340-3p(+)	hsa-miR-363-3p(+)	hsa-miR-370-3p(+)	hsa-miR-374a-5p(+)	hsa-miR-375-3p(+)	hsa-miR-378a-3p(-)	hsa-miR-381-3p(+)	hsa-miR-409-3p(+)	hsa-miR-4433b-3p(+)	hsa-miR-450b-5p(-)	hsa-miR-493-3p(+)	hsa-miR-495-3p(+)	hsa-miR-501-3p(-)	hsa-miR-502-3p(-)	hsa-miR-542-3p(-)	hsa-miR-543(+)	hsa-miR-99b-5p(+)
R-HSA-913709	O-linked glycosylation of mucins	-0.00737548338168799	0	1.48555784619395e-06	0	0	0.0296612882382344	0	0	4.22560990731918e-08	0	-0.167783491656232	-0.01765728813363	0	-0.0113237162891111	0	-0.00700189491099388	-4.21635900560178e-06	7.73397520481415e-07	0	0	0	0	3.1380919851227e-06	-0.176037422184074	0	0	-0.0288742194833528	-0.00167982827638855	0.522683802830383	0	1.59172384180413e-08	0	0.306409174428698	0	-0.0327618232962537	0	0	-0.0441432203340751	-2.78645201141555e-07	0
R-HSA-916853	Degradation of GABA	0	0	2.1742928857933e-09	0	0	-0.000296794780262963	0	0	0	0	0	0	0	0	0	0.000228409300965669	-1.34744816234033e-17	0	0	0	0	0	-4.98655770154413e-20	-3.19612955538369e-05	0	0	0.000112985940452261	1.03973962060763e-07	-0.000128189097732546	0	0	0	8.50498985663229e-07	0	-0.0339484564617331	0	0	0	0	0
R-HSA-917729	Endosomal Sorting Complex Required For Transport (ESCRT)	-0.00650701252001095	0	1.20565303940316e-06	0	0	-0.000145067137528026	0	0	3.7259923290661e-08	0	-7.56384712552187e-05	-0.0156016160105175	0	-3.49152623864003e-06	0	-0.0146079433784657	-3.6895776188053e-06	7.20110827802622e-07	0	0	0	0	1.03670542294559e-09	-0.104921245092061	0	0	-0.00960363755124312	1.88972342808589e-06	0.00819486179443131	0	1.4042966990794e-08	0	0.158105841035292	0	-0.017624477494421	0	0	-0.0390040400262938	-2.45699414937994e-07	0
R-HSA-917937	Iron uptake and transport	0.155933008585274	0	2.37552715101372e-05	0	0	0.0146087744610727	0	0	0.0213455307958962	0	-0.00624459377680752	0	0	-0.00279159468698996	0	-0.0353325578974847	0.00346516400485679	-9.80660664901666e-08	0	0	0	0	7.10986706082784e-07	-0.181940404258651	0	0	-0.00855128226589653	-0.000742560569118607	0.00832731536765241	0	-1.1447732673154e-05	0	0.0127332951115387	0	0.00325444139716117	0	0	0	2.45558082827055e-07	0
R-HSA-917977	Transferrin endocytosis and recycling	0.0779619061693361	0	1.93965142557884e-05	0	0	0.0189161289698149	0	0	2.14021533495527e-11	0	7.62803579722693e-06	0	0	-0.00279107738470979	0	-0.00741548458726195	0.00347647849467372	1.44390586166991e-08	0	0	0	0	7.25426131431038e-07	-0.148717228028343	0	0	0.000981247120862397	-0.000729996599764101	0.00423520665205466	0	-1.12794464740843e-05	0	0.00630500641495511	0	0.0033813784060015	0	0	0	-1.41130096145859e-10	0
R-HSA-918233	TRAF3-dependent IRF activation pathway	-0.00819752620193235	0	1.5539909947237e-07	0	0	0.0389521765920443	0	0	0.0627840835047545	0	0.000157646804125866	-1.00716424713201e-09	0	0.0173057875060239	4.3140637306492e-10	0.00135075322736434	-1.60729668884062e-06	-1.07736526297703e-07	0	0	0	-0.00477600490117884	-3.48081296013013e-05	-0.343718985966115	0	0	0.020376946735651	-0.000955364479781989	-0.000729910296282115	0	0.0357276692608371	0	0.176621277212066	0	-0.00882439048723518	0	0	-2.51791061783002e-09	2.46574139426289e-07	0
R-HSA-927802	Nonsense-Mediated Decay (NMD)	-0.0130600122273513	0	8.31842716001645e-05	0	0	0.00468672743690987	0	0	-2.83308360611303e-06	0	-7.62074269821549e-05	-0.0341453686006769	0	-0.00273933040234786	4.31374442422775e-10	-0.0144641499936539	-1.77362683324277e-05	3.9963132455382e-05	0	0	0	0	7.48389518229807e-07	-0.104916444025237	0	0	-0.00967368909458869	-0.000397474476287088	0.0200185278664814	0	-1.01479825370464e-06	0	-0.0740826937867156	0	-0.0296444807194471	0	0	-0.0780080825703121	-2.45837768463977e-07	0
R-HSA-933541	TRAF6 mediated IRF7 activation	-0.00818698721298681	0	8.89805970958078e-08	0	0	0.0390383382667381	0	0	0.0810969613681632	0	0.000233335591136571	0.000127724471948921	0	0.0173061062182607	-5.47092009590507e-05	0.00127946209346209	6.09641293772875e-06	0.0104009393104501	0	0	0	-0.00477600490117884	-3.47877502904587e-05	-0.343884131698371	0	0	0.0300907629177167	-0.000948223939229331	-0.000626557081880931	0	0.0357203682666539	0	0.17611978205835	0	-0.00629194742180833	0	0	0.000319311179872301	2.4858561654349e-07	0
R-HSA-933542	TRAF6 mediated NF-kB activation	-0.0543816054099328	0	2.2794802295277e-06	0	0	0.0319329585818457	0	0	1.18983491843906e-05	0	-0.00057588490553219	-0.140688224282978	0	-0.00233523657430924	0.000117227530424353	-0.100285497912132	0.0107211450402429	-7.65211305497966e-05	0	0	0	-0.00238800245058942	-1.53891588061532e-05	-0.826118480462901	0	0	-0.0727205227904489	-0.00131337436847831	0.0559887853059367	0	0.0178595902726682	0	-0.623626440511997	0	-0.0849007130043866	0	0	-0.312716520681151	0.0233603295117621	0
R-HSA-933543	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	-0.00423933313943315	0	2.16133290444759e-07	0	0	0.0237618127008232	0	0	3.7301984868896e-08	0	7.50710419572366e-06	3.05957475026043e-08	0	-0.00549831529807101	-1.31053107761664e-08	-4.73254608962203e-05	-0.00172955934444151	6.14108633900493e-08	0	0	0	0	1.3840594811074e-06	-0.240609583054699	0	0	0.00116662859191676	-6.31812429080588e-07	2.76535324755806e-05	0	-2.42991031082843e-06	0	0.0794174200868472	0	-0.0100852419611643	0	0	7.64893687565107e-08	-2.45976777429675e-07	0
R-HSA-936440	Negative regulators of RIG-I/MDA5 signaling	-0.00832317301065608	0	1.36682887713249e-06	0	0	0.0215818248891935	0	0	-2.86098613962089e-06	0	-7.8491753092036e-05	-0.0351036370307542	0	-0.00826730896417516	4.31374442422775e-10	-0.0240030247336627	-0.0017069700834787	2.52968259808783e-06	0	0	0	0	2.27167254129254e-06	-0.273026576925786	0	0	-0.00969153677889136	-0.000781752392615043	0.013487795606006	0	8.86664406119556e-06	0	0.0856743425907466	0	-0.00307893678850034	0	0	-0.0487550525505917	-6.18428604581219e-08	0
R-HSA-936837	Ion transport by P-type ATPases	0.00256370745637861	0	3.3748940891481e-05	0	0	-0.0371843006987884	0	0	1.10443539637932e-10	0	-2.27117220716104e-07	-4.6260750530963e-05	0	-1.70300192036903e-08	1.98152214583209e-05	0.000260540346258165	0.00321215295774424	-1.98262285165733e-05	0	0	0	0	-3.55726422479389e-11	-0.00157759605563402	0	0	0.000143859828665328	-7.13327022299226e-07	0.00333533959949814	0	-5.53627453938857e-09	0	7.50296273094576e-05	0	-0.364221747225412	0	0	-0.000115651876327407	-7.28286874372673e-10	0
R-HSA-936964	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	-0.000128854407772689	0	-3.92296615962003e-07	0	0	0.0264709147314335	0	0	-2.90762444258058e-06	0	7.50695541788722e-05	-1.0070897016381e-09	0	4.97950337382495e-06	4.31374442422775e-10	0.00916161630046174	-2.89479220918286e-06	0.010400755321726	0	0	0	0	-2.08270845522198e-07	-0.238178564239446	0	0	0.00966332669978974	-0.000422200170484393	-0.0051457841310576	0	-4.70127978534774e-06	0	0.0862792359488328	0	-0.02193602172297	0	0	-2.51772425409524e-09	2.45699472936058e-07	0
R-HSA-937039	IRAK1 recruits IKK complex	-0.00423661585191646	0	2.0902803992813e-07	0	0	0.0226362571432423	0	0	3.72808834679273e-08	0	8.25766630460927e-05	3.05957475026043e-08	0	-0.0027464456913105	-1.31053107761664e-08	-0.00640627696386379	3.95825849069168e-06	0.0208022313347412	0	0	0	0	6.91118157977473e-07	-0.17182586071775	0	0	0.0107305923989744	2.51948113254061e-06	0.00359424697826975	0	-1.21037194067039e-06	0	0.0793832266909001	0	-0.00408783010705707	0	0	7.64893687565107e-08	-2.4583763055511e-07	0
R-HSA-937041	IKK complex recruitment mediated by RIP1	-0.00432215102741272	0	-1.93108640075994e-08	0	0	0.0225920764370136	0	0	3.72808834679273e-08	0	8.25766630460927e-05	3.05957475026043e-08	0	-0.0027464456913105	-1.31053107761664e-08	0.00850440950641308	3.94438216776992e-06	0.0104010201742293	0	0	0	0	5.51353183749488e-07	-0.239968960430216	0	0	0.0107305844843854	-0.000557893034443817	-0.004774445138864	0	-3.64924667987739e-06	0	0.0860325046702331	0	-0.0218374173860077	0	0	7.64893687565107e-08	-2.4583763055511e-07	0
R-HSA-937042	IRAK2 mediated activation of TAK1 complex	-0.000164925434249864	0	-2.06131476036938e-07	0	0	0.00094430408586378	0	0	0.0209289598273806	0	-0.00610208269511501	0	0	3.28880203196813e-07	0	0.000769903052323057	-3.97038760506058e-06	0.0104009117051547	0	0	0	0	-4.70586605189968e-10	-0.102140376766293	0	0	0.00977761594960241	-2.12009285369609e-06	-0.000431627583991349	0	3.55930224813723e-10	0	1.0533056133652e-05	0	-0.0321888198928419	0	0	0	2.45699255019627e-07	0
R-HSA-937061	TRIF(TICAM1)-mediated TLR4 signaling	-0.0587660982721638	0	2.84886754529113e-06	0	0	-0.379723060828944	0	0	0.0213480169230904	0	-0.00667120871296737	-0.140837284033867	0	-0.0188210623084882	0.000117227513054083	-0.145428145488559	0.013574340443975	-0.0357967200767903	0	0	0	-0.00238800245058942	0.00102674637974295	-1.18323146178305	0	-0.441736581055413	-0.0573820512996675	-0.00324727035254596	0.100450277367867	0	0.0359473642851865	0	-0.539005387169883	0	-0.153835151477478	0	0	-0.313089170058373	0.0233605720299708	0
R-HSA-937072	TRAF6-mediated induction of TAK1 complex within TLR4 complex	-0.000250460609746122	0	-4.48850120816133e-07	0	0	0.000960662866294447	0	0	0.0209289598273806	0	-0.00610208269511501	0	0	3.28880203196813e-07	0	0.0160398770114302	-3.98426379648325e-06	0.0104007778849878	0	0	0	0	-1.40235560346531e-07	-0.170099723825638	0	0	0.00977904271708854	-0.000560682106483741	-0.00900212711983556	0	-2.43851880898217e-06	0	0.00665888741565627	0	-0.0499364455734674	0	0	0	2.45699255019627e-07	0
R-HSA-947581	Molybdenum cofactor biosynthesis	0	0	0.00160071947203902	0	0	1.33130168412434e-08	0	0	0	0	0	0	0	0	0	6.93292249223502e-08	2.94942755395324e-17	2.33288484169229e-06	0	0	0	0	1.09150697558317e-19	8.10190416121104e-09	0	0	3.2151148835031e-10	6.336631418166e-09	-3.91303633296697e-08	0	0	0	-2.07161103067545e-10	0	-0.0766029147581505	0	0	0	0	0
R-HSA-948021	Transport to the Golgi and subsequent modification	-0.00164366113764659	0	4.62502631124757e-05	0	0	0.0198021179279323	0	0	3.73025449700229e-08	0	8.15353086123343e-10	0.0156016160105175	0	-0.00556182967204518	0	-0.00600461257427474	0.00309839508154789	-0.0104354406207099	-0.000584307646898694	0	0	0	0.132319799641659	-0.210171633541356	0	0	0.000450683995795105	-0.000530508803716144	0.00401269255265585	0	3.54723139521225e-09	0	0.0820734736644519	0	-0.0177413181534157	0	0	0	-2.45980470848958e-07	0
R-HSA-9603381	Activated NTRK3 signals through PI3K	-0.0052372364375692	0	8.54886114222736e-07	0	0	-0.197233132954984	0	0	4.42732955190891e-10	0	0.000149325806379344	-0.0157693320409024	0	-0.00550233867299014	3.90804657046577e-05	-0.0141230583146089	-0.00311110167601725	-0.0207824080348418	0	0	0	0	1.47721774684877e-06	-0.241753297007801	0	0	0.019192876743462	-0.000533265943971577	0.0184402391968709	0	-1.10998920611032e-05	0	-0.00176476668669069	0	-0.051801996093054	0	0	-0.000419290075962051	-2.91946999502911e-09	0
R-HSA-9603505	NTRK3 as a dependence receptor	-4.80907477606074e-05	0	1.0100273584155e-06	0	0	-0.000640854814726186	0	0	4.21591730977129e-11	0	7.50695586393761e-05	0	0	-0.00549802221623421	0	0.0008519045015001	-1.84194925725957e-05	5.5794031088587e-07	0	0	0	0	1.47475159389457e-06	-0.0687463301638469	0	0	0.00566824206625399	-0.000556423537667639	-0.000664524891214511	0	1.0378599722806e-10	0	-0.0978328796432944	0	0.00260361260870187	0	0	0	-2.78006051799199e-10	0
R-HSA-9603798	Class I peroxisomal membrane protein import	1.62839888621127e-10	0	1.02513519771966e-07	0	0	5.3191690051575e-09	0	0	5.31082076345883e-18	0	-4.59914176891436e-16	0	0	-6.9258973548318e-10	0	0.0099997733988972	1.96559494309295e-10	3.53449604115631e-12	0	0	0	0	1.91938570048433e-13	-0.0697367647279555	0	0	-7.95859766496957e-10	4.54280351921914e-08	-0.00560935125358532	0	-3.51429350052521e-16	0	-7.97252409871433e-09	0	-1.34288355485139e-05	0	0	0	-3.50206183797873e-17	0
R-HSA-9604323	Negative regulation of NOTCH4 signaling	-0.000214531541154755	0	1.82869953503972e-06	0	0	0.000190836619786584	0	0	0.000430782869607416	0	0.000325246780646918	-0.0156128451351934	0	-0.0110370728592374	4.80985694526855e-06	-0.0482184486328233	0.0291599212431863	0.100480968093134	0	0	-0.373777107046888	0	4.93956914930885e-05	-0.189952058365929	-0.607387798951193	0	0.0224302306943444	-0.596794976710089	0.175258877723866	0	-0.0180083890113993	0	-0.580870045108155	0	-0.446675536608951	0	0	-2.80728116895775e-05	0.023361437004349	0
R-HSA-9607240	FLT3 Signaling	-0.0453466980048281	0	1.72592165565635e-06	0	0	-0.212111085621359	0	0	0.000829171272932023	0	-0.000460269819611932	-0.140657461014135	0	-0.0137312678711401	1.77787320879812e-08	-0.118171462763087	0.110707559298458	-0.0105206133342815	0	0	0	0	0.0817547577814997	-0.763677879801079	0	0	-0.0584448949664446	0.0447847349834329	0.0712951490353276	0	-1.82392872908582e-05	0	-0.627929082757469	0	-0.491751159261558	0	0	-0.312139560713834	0.0233593617206733	0
R-HSA-9609507	Protein localization	-0.0131448715063217	0	0.000444765507189786	0	0	0.00340409370142233	0	0	3.7281013721396e-08	0	-0.000151276942756653	-0.031203232071726	0	-0.00275390104848119	2.17128366586641e-11	-0.0108391876233467	-0.00520231045081651	0.0104012087421369	0	0	0	0	6.45910732491665e-07	-0.313470523832226	0	0	-0.0189257617490355	0.00017279442841433	0.00604544445927206	0	-1.23023560386803e-05	0	0.00469700556977066	0	-0.0591846275425335	0	0	-0.078008080179315	-2.45838489472635e-07	0
R-HSA-9609523	Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	-0.0130594649178161	0	1.0396131817404e-06	0	0	0.000759624565503239	0	0	7.45408729751372e-08	0	-0.000151276942510437	-0.0312032320210351	0	-0.00274905724012047	0	-0.029450784086198	-0.00174088989136182	3.37885553480748e-07	0	0	0	0	7.62009563474852e-07	-0.10310752172201	0	0	-0.0190631092134774	-0.000547151392854788	0.0164187268912455	0	2.81839990616792e-08	0	0.00569908292381417	0	-0.00362834421549144	0	0	-0.0780080800525877	-4.91537482138323e-07	0
R-HSA-9609736	Assembly and cell surface presentation of NMDA receptors	-0.004191260592541	0	0.00218435977811547	0	0	-0.00035373439640661	0	0	3.72599325504502e-08	0	5.96835089478109e-13	1.23106558515986e-10	0	-4.73744647556384e-06	-5.273117474247e-11	0.000304991100178738	3.9726547133925e-06	6.771474617376e-07	0	0	0	0	1.17528841462198e-09	-0.0685264676133398	0	0	0.000166636715094313	1.54094779118402e-06	-0.000235517384474927	0	9.04527753248735e-09	0	0.0790002537088834	0	-0.00117442968110197	0	0	3.07766396289967e-10	-2.45699475998903e-07	0
R-HSA-9612973	Autophagy	-0.0230155096146441	0	1.79134701943916e-05	0	0	0.0126576961731485	0	0	-2.58227274582136e-06	0	-0.000212072217415954	-0.0627808323045837	0	-0.0110838198067904	-1.17392282386367e-09	-0.0895461292198343	0.0141888017972702	-0.0351412221250239	0	0	0	0	2.38501552845967e-06	-0.831470576363713	0	0	-0.694068171652358	0.0558152612129354	0.0503241165478317	0	-8.88880651931588e-06	0	-0.419281670725635	0	-0.0680867233386189	0	0	-0.156616359897371	-9.87138260001969e-07	0
R-HSA-9613354	Lipophagy	-4.28601582843806e-05	0	-1.29588759222076e-07	0	0	-0.000314470971425276	0	0	0	0	0	0	0	0	0	0.00773833172851884	-6.93830516246354e-09	-8.95437547835058e-08	0	0	0	0	-6.9882486174784e-08	-0.0341577423725864	0	0	9.78336778663021e-05	2.69118394499762e-08	-0.00433806074625472	0	-1.21943716982441e-06	0	-0.00211661912633396	0	-0.0067030175797685	0	0	0	0	0
R-HSA-9613829	Chaperone Mediated Autophagy	-0.00252414394397961	0	1.09789538918674e-05	0	0	0.00565907131716853	0	0	-4.9226529165754e-18	0	-1.75450442073136e-12	-0.000134288345635159	0	6.41968357287584e-10	0	-0.00708573886912695	-6.86259539334133e-08	-0.0103993582272728	0	0	0	0	-1.41176470350079e-07	-0.0689064228436811	0	0	0.000153015215867469	8.980855278683e-06	0.00396341266173363	0	-2.45538922443158e-06	0	-0.0812618278972119	0	0.0359268791707384	0	0	0	3.24609616640982e-17	0
R-HSA-9614085	FOXO-mediated transcription	-0.0553137290068448	0	1.0303869597361e-05	0	0	0.059063478162506	0	0	9.84540448631867e-05	0	-0.000285489431702224	-0.145815288077578	0	-0.00544263961960368	7.90688456162425e-08	-0.140473519572842	0.200050384919248	-0.0211229778685197	0	0	0	-0.00477600490117884	-2.96943710109824e-05	-1.14003181654314	0	-0.441736581055413	-0.732252702785885	-0.553654832991076	0.0749589876502888	0	0.0357222451376773	0	-0.969202051573838	0	-0.381732087327821	0	0	0.142514300147876	0.0219128145372563	0
R-HSA-9614399	Regulation of localization of FOXO transcription factors	0.00578657080195216	0	1.08604314580941e-06	0	0	0.0307160766290888	0	0	-2.90754017138216e-06	0	0.000226251252085902	-0.0156015864218597	0	-0.010994226829279	-1.26739363337436e-08	-0.0269233931560941	0.00398586986573893	-0.0104781141164554	0	0	0	0	2.84697795218849e-06	-0.583075739610517	0	0	0.0297353659141807	-0.563192543884301	0.0112819117614402	0	-3.49428329358541e-06	0	-0.289735087302633	0	-0.488933125927017	0	0	7.39716445024155e-08	0.0233613143342022	0
R-HSA-9614657	FOXO-mediated transcription of cell death genes	-0.0148533336320753	0	1.19977848060695e-06	0	0	0.0569755382809598	0	0	-2.79573891730649e-06	0	-0.000142728452388104	-0.0468050326131274	0	-0.0137400082039185	7.90632390994212e-08	-0.0420747777470752	0.0950074313293952	-1.88506326920021e-05	0	0	0	0	3.6079819874232e-06	-0.622777564778389	0	0	-0.0177600645394183	0.0466402274206801	0.0229591824626149	0	-3.44998737135017e-06	0	0.0104830027101647	0	-0.0502216331104584	0	0	-0.0780085415065244	-4.92096144232252e-07	0
R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	-0.0540535877823003	0	9.2672029418981e-06	0	0	0.0645422102522049	0	0	3.12229378881737e-06	0	-0.00049045394564265	-0.141614638827591	0	-0.00538300013198709	-1.26683298169223e-08	-0.0961352113692179	0.0187471425311242	-0.0314879230471734	0	0	0	-0.00477600490117884	-2.96439770721979e-05	-1.07744585647922	0	0	-0.0623850461088273	0.0482203558560813	0.0531783046407402	0	0.0357333535982527	0	-0.689014416651614	0	0.0341169067739337	0	0	0.153015923272844	-1.24766805854452e-06	0
R-HSA-9615710	Late endosomal microautophagy	-0.00898762517993869	0	6.18553052020102e-08	0	0	0.00151127844577218	0	0	3.7259923290661e-08	0	-7.56384712552187e-05	-0.0156016160105175	0	-3.49152623864003e-06	0	-0.014558316891311	-3.74428083542439e-06	-0.0104009892696341	0	0	0	0	8.73681635372275e-10	-0.0699665035377973	0	0	-0.00956277664108627	1.42835062144712e-06	0.00816053268301222	0	1.93964470391546e-08	0	0.0768412203104962	0	0.019645625469783	0	0	-0.0390040400262938	-2.45699414937994e-07	0
R-HSA-9615933	Postmitotic nuclear pore complex (NPC) reformation	-9.00945421289481e-06	0	8.75472625173524e-06	0	0	0.0381241991282954	0	0	2.10986956325694e-11	0	8.57855064389784e-06	0	0	-0.00275150314387269	0	-5.85868785297054e-05	4.45440163960142e-05	3.14135738028971e-07	0	0	0	0	7.62538545782631e-07	-0.212237911190229	0	0	0.00144348948145749	-0.000287459289608313	3.07463780595374e-05	0	1.94435568899964e-11	0	0.216737919466965	0	-0.0521994350651575	0	0	0	-1.39129035034177e-10	0
R-HSA-9616222	Transcriptional regulation of granulopoiesis	-0.0627473607153129	0	5.96216559919629e-05	0	0	0.0734728308410963	0	0	0.0238622451366877	0	-0.0117001327000625	-0.140423143937782	0	-0.00471280472370174	-2.27697228946037e-06	-0.748802065853305	0.0250564693430898	0.0898032605907316	0	0	0	-0.00477600490117884	-2.71902951365785e-05	-2.76398827641668	0	0	-0.71954058988284	-0.000382270493539186	0.419741047916309	0	0.0356985237235171	0	-0.972929087043907	0	-0.092915335666564	0	0	-0.312044315909773	0.0226325705757439	0
R-HSA-9617324	Negative regulation of NMDA receptor-mediated neuronal transmission	-8.89372942152258e-05	0	0.00153610746129271	0	0	0.0200884962539233	0	0	3.62260520289434e-14	0	2.03626089351355e-13	4.20010611407483e-11	0	-4.7373588159705e-06	-1.79906360886074e-11	0.00049750311903142	3.19171023588835e-09	5.62976726215157e-07	0	0	0	0	1.12790975533065e-09	-0.0683782913248496	0	0	0.000170069595956801	-6.70164148011817e-07	-0.000347379611578242	0	1.91938079583232e-10	0	0.159326471186781	0	0.00292866550015029	0	0	1.05002652851871e-10	-2.38881860265549e-13	0
R-HSA-9617629	Regulation of FOXO transcriptional activity by acetylation	-0.0114973751076652	0	1.6550136136548e-06	0	0	0.0587225162253802	0	0	8.37775643896726e-05	0	-0.000294321265661817	-0.0471048801157677	0	-0.0164886291276532	4.31374442422775e-10	-0.0357156523281929	0.00471419638741963	-0.0104370958128062	0	0	0	0	3.76759359953896e-06	-0.607455727696425	0	0	-0.0398841813101491	0.045385820326658	0.0193955709210024	0	-1.3968760527374e-05	0	0.108140431155504	0	-0.0472103493471001	0	0	-0.0787581602631252	-0.00144694638767657	0
R-HSA-9617828	FOXO-mediated transcription of cell cycle genes	-0.0526668383119167	0	1.93881116320583e-06	0	0	0.0482019441844187	0	0	6.03715764068492e-06	0	-0.00051775560999583	-0.144314918508704	0	-0.00197875859877772	-1.26739044031015e-08	-0.126302544608748	0.11164581579827	-0.0209360985376715	0	0	0	-0.00477600490117884	-3.04318499040417e-05	-0.935665310817755	0	-0.441736581055413	-0.759926064873091	0.0465972185863205	0.0702536137210811	0	0.0357123761064819	0	-0.878951000332788	0	0.0745736194846399	0	0	-0.321783256245466	-1.53571999994671e-06	0
R-HSA-9619229	Activation of RAC1 downstream of NMDARs	-0.00012995643590969	0	4.10823416655501e-06	0	0	0.00103612898724552	0	0	0.0209289598570924	0	-0.00617715225396537	0	0.00110011394945957	-0.00283616304002322	0	4.0766942877286e-05	-3.90027242378686e-06	-1.13941941133444e-07	0	0	0	0	7.86167572826481e-07	-0.136455745470818	0	0	0.000145941141562632	-0.000557037279368611	3.02993372219685e-06	0	2.65895770996404e-10	0	-0.00497929031137877	0	0.0315652442337056	0	0	0	2.45503329402707e-07	0
R-HSA-9619483	Activation of AMPK downstream of NMDARs	-0.00655262002596399	0	4.08275680131889e-06	0	0	-0.000339456200459554	0	0	3.72815402607628e-08	0	-7.56384712552187e-05	-0.0156016160105175	0	-0.00282258339010422	0	0.000108573977720983	-3.6942175214149e-06	7.23360082232517e-08	0	0	0	0	7.1242336254457e-07	-0.0686490704583864	0	0	-0.00961923178189015	-0.00055227147759365	-5.74302549775302e-05	0	-1.20538827370523e-06	0	-0.0024507982973958	0	-0.00582808304719127	0	0	-0.0390040400262938	-2.45841961578934e-07	0
R-HSA-9619665	EGR2 and SOX10-mediated initiation of Schwann cell myelination	-0.0428015303678262	0	4.73987218445513e-06	0	-0.000542310534777851	0.0375493603467792	0	0	0.0209262758891028	0	-0.223170980762347	-0.124821002167697	0	-0.0165289586651397	4.31374442422775e-10	-0.0750067539873344	0.0103908699312504	-0.0106743136954256	0	0	0	0	1.32119279914888e-05	-0.422945442999184	0	0	-0.101973640170163	0.00035523235942243	0.0424496362035241	0	-1.27034497961716e-05	0	-0.0693881724340331	0	-0.0420467262743686	0	0	-0.312032322728075	-0.00271253630664183	0
R-HSA-9620244	Long-term potentiation	-0.000131166777898272	0	0.00153577348634696	0	0	0.00231651100030914	0	0	2.11345730248862e-11	0	7.5069562640871e-05	4.20010611407483e-11	0	-0.00275594920515254	-1.79906360886074e-11	-0.0059024377019029	5.36572712551861e-09	0.0104015660242554	0	0	0	0	7.63414721068535e-07	-0.137802172481718	0	0	0.00992731398483649	-0.000537091762360146	0.00324515117147875	0	5.45278442347057e-10	0	-0.162827393044446	0	-0.0120171405220643	0	0	1.05002652851871e-10	-1.39365617762299e-10	0
R-HSA-9623433	LXRs regulate gene expression to control bile acid homeostasis	-0.00824701992622815	0	4.73510075503412e-06	0	0	0.038790500004339	0	0	-1.32939696289777e-10	0	0.000158688773131324	-7.45454939110645e-14	0	0.0172964081782498	3.19306421450943e-14	0.00846489540456585	4.32608361572706e-05	2.81110622556112e-07	0	0	0	-0.00477600490117884	-3.48832159748424e-05	-0.31135279607961	0	0	0.0208957907518265	-0.00163901988080468	-0.00475817572366799	0	0.0357274951536594	0	0.0859174937250644	0	0.0153278471386716	0	0	-1.86363734777661e-13	8.76631047939371e-10	0
R-HSA-9627069	Regulation of the apoptosome activity	-0.00438124053019688	0	2.03617700444714e-07	0	0	0.0265214224895088	0	0	-9.27277657302850e-09	0	1.50139117278752e-05	0	0	-0.00550302781366052	0	-0.0239945320668068	0.093608684994727	-8.37276506183015e-08	0	0	0	0	1.36588345190487e-06	-0.388379950999488	0	0	0.00203466617578838	-0.0005402805130644	0.0134496004935852	0	-2.76284762843542e-06	0	0.0597091525700764	0	0.00533021919134775	0	0	0	6.11465504389509e-08	0
R-HSA-9632974	LXRs regulate gene expression linked to gluconeogenesis	-0.00823712650759096	0	-5.95326876599211e-08	0	0	0.000685316942815107	0	0	-1.53858597029259e-10	0	0.000150139546541109	-6.44712028767977e-12	0	0.0200479017113544	2.76154439352001e-12	0.00812007201251896	-7.9355335726568e-08	-4.04558401036782e-08	0	0	0	-0.00477600490117884	-3.56457509823301e-05	-0.173546723261728	0	0	0.0194977849176983	0.000544862248285091	-0.004566663580938	0	0.0357274951492013	0	0.00176662710776735	0	0.0667010294820947	0	0	-1.61178007191994e-11	1.01457447935071e-09	0
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	-0.0602091292103791	0	0.000569356187283017	0	0	0.0111183816450154	0	0	2.60666141597579e-07	0	-0.00563476838809509	-0.127498878571403	0	0.0200304252898685	7.86318965876406e-08	-0.10344329464888	0.00416409683985454	0.0103817345352145	0	0	0	-0.00477600490117884	-3.61733847152549e-05	-0.284993430703261	0	0	-0.723184988693472	-0.000872899528624568	0.0580322079541917	0	0.0357183129759759	0	0.0705653483166691	0	-0.0427042684663552	0	0	-0.312032779146749	-1.71888487222738e-06	0
