X..Pathway.Id	Pathway.Name	hsa-let-7b-3p(+)	hsa-let-7c-5p(+)	hsa-miR-100-5p(+)	hsa-miR-1228-5p(-)	hsa-miR-126-3p(+)	hsa-miR-139-5p(+)	hsa-miR-142-3p(+)	hsa-miR-144-5p(+)	hsa-miR-146a-5p(-)	hsa-miR-150-5p(+)	hsa-miR-15b-3p(+)	hsa-miR-182-5p(+)	hsa-miR-18a-3p(+)	hsa-miR-191-5p(+)	hsa-miR-192-5p(+)	hsa-miR-194-5p(+)	hsa-miR-20a-5p(-)	hsa-miR-221-3p(-)	hsa-miR-27b-3p(+)	hsa-miR-30a-3p(+)	hsa-miR-30c-5p(+)	hsa-miR-335-5p(-)	hsa-miR-340-3p(+)	hsa-miR-342-3p(+)	hsa-miR-363-3p(+)	hsa-miR-378c(-)	hsa-miR-423-3p(+)	hsa-miR-425-5p(+)	hsa-miR-4433b-5p(+)	hsa-miR-4732-3p(+)	hsa-miR-484(+)	hsa-miR-511-5p(+)	hsa-miR-542-3p(-)	hsa-miR-654-3p(+)	hsa-miR-92a-3p(+)	hsa-miR-92b-3p(+)	hsa-miR-99a-5p(+)
R-HSA-76061	RNA Polymerase III Transcription Initiation From Type 1 Promoter	-4.65931241574033e-06	1.15125969915098e-05	0	1.02702287205203e-06	0	-0.000129959890139741	0	0	0.0340165993158037	0	0	0	0	0	0	1.27351657290184e-19	0	9.34132727457814e-14	0	-1.75193160940873e-06	-2.20469696256233e-07	0	-0.0578930160093398	-4.20830517272275e-08	0	0	0	0	0	0	5.77265987682089e-06	0	0	0	0	0	-4.074311769475e-05
R-HSA-76066	RNA Polymerase III Transcription Initiation From Type 2 Promoter	-4.65931241574033e-06	1.15125969915098e-05	0	1.02702287205203e-06	0	-0.000129959890139741	0	0	0.0340165993158037	0	0	0	0	0	0	1.27351657290184e-19	0	9.34132727457814e-14	0	-1.75193160940873e-06	-2.20469696256233e-07	0	-0.0578930160093398	-4.20830517272275e-08	0	0	0	0	0	0	5.77265987682089e-06	0	0	0	0	0	-4.074311769475e-05
R-HSA-76071	RNA Polymerase III Transcription Initiation From Type 3 Promoter	-4.08302165681031e-06	0.0044617015187599	0	1.00131893314778e-06	0	-0.000131608087567152	0	0	0.0340165993157988	0.000155734122172038	0	0	0	0.00826836149536935	0	-7.77529996847179e-17	0	-2.83858354377288e-13	0	8.22003901571716e-06	1.00503616886633e-06	0	-0.0560334106562616	3.18455412548755e-05	0	0	0	0	0	0	1.73101871148119e-05	0	0	0	0	0	-3.69114950953753e-05
R-HSA-77075	RNA Pol II CTD phosphorylation and interaction with CE	-6.91064485717257e-06	0.000109950329965028	0	1.70643963839737e-05	0	5.98269031257678e-06	0	0	3.63358540158724e-08	0	0	0	0	0	0	1.71662764315408e-12	0	0.00302517621826764	0	1.17906282059252e-06	-6.75734084754972e-08	0	-0.0504487586168752	-0.000115663005517458	0	0	0	0	0	0	0.000197433420366122	0	0	0	0	0	6.09847870076587e-06
R-HSA-77108	Ketone body catabolism	4.81186639408615e-09	2.04978744383825e-07	0	-1.24157061751457e-09	0	6.29977766921383e-07	0	0	3.59999294313782e-14	0	0	0	0	0	0	5.18114434787414e-18	0	3.80040699320645e-12	0	3.66872478754153e-14	-8.96953636051e-06	0	-0.0360084737097143	7.27400591266873e-07	0	0	0	0	0	0	-8.41188832593124e-05	0	0	0	0	0	5.50611061582403e-07
R-HSA-77111	Synthesis of Ketone Bodies	-7.51109656946557e-07	6.36223219578656e-05	0	-1.33516681574451e-09	0	-0.000161634331847835	0	0	3.59999294313782e-14	0	0	0	0	0	0	5.18114434787414e-18	0	3.80040699320645e-12	0	3.66872478754153e-14	-8.96953636051e-06	0	-0.0360719965187491	0.000236470198887755	0	0	0	0	0	0	-4.69818430262059e-05	0	0	0	0	0	0.000171012747113055
R-HSA-77285	Beta oxidation of myristoyl-CoA to lauroyl-CoA	8.34699566065807e-09	-4.97042467732368e-09	0	-3.97589448998645e-08	0	-8.69496545474588e-08	0	0	0	0	0	0	0	0	0	1.02228443810176e-16	0	-2.02802645710253e-13	0	-3.02716757276029e-09	0	0	2.50311583539119e-06	-1.13564391898787e-06	0	0	0	0	0	0	-4.02846335337151e-08	0	0	0	0	0	8.7716399017788e-10
R-HSA-77286	mitochondrial fatty acid beta-oxidation of saturated fatty acids	5.93290996710064e-09	1.99603017161183e-07	0	-3.97646043872826e-08	0	-6.06505899524738e-07	0	0	1.21008166155893e-16	0	0	0	0	0	0	1.02245859421429e-16	0	-1.90028168422164e-13	0	-3.02716744944181e-09	-3.01497020521344e-08	0	-0.000118737994090228	-3.75294405534887e-07	0	0	0	0	0	0	-2.03642956995583e-07	0	0	0	0	0	5.50757486769815e-07
R-HSA-77288	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	8.34699566065807e-09	-4.97042467732368e-09	0	-3.97589448998645e-08	0	-8.69496545474588e-08	0	0	0	0	0	0	0	0	0	1.02228443810176e-16	0	-2.02802645710253e-13	0	-3.02716757276029e-09	0	0	2.50311583539119e-06	-1.13564391898787e-06	0	0	0	0	0	0	-4.02846335337151e-08	0	0	0	0	0	8.7716399017788e-10
R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation	-4.43400310035992e-06	5.58541366133921e-05	0	9.36313758369784e-07	0	-0.000349863491216669	0	0	2.09776095862127e-11	-0.000314299775260834	0	0	0	-7.55362255601813e-11	0	-7.50178188320867e-15	0	6.70969240704361e-08	0	-4.16205239838319e-05	-0.00522678666280321	0	-0.000181430129955353	-0.00360667174826444	0	0	0	0	0	0	0.000211317310963845	0	0	0	-1.92795502248531e-11	0	0.000141837768458359
R-HSA-77305	Beta oxidation of palmitoyl-CoA to myristoyl-CoA	8.34699566065807e-09	-4.97042467732368e-09	0	-3.97589448998645e-08	0	-8.69496545474588e-08	0	0	0	0	0	0	0	0	0	1.02228443810176e-16	0	-2.02802645710253e-13	0	-3.02716757276029e-09	0	0	2.50311583539119e-06	-1.13564391898787e-06	0	0	0	0	0	0	-4.02846335337151e-08	0	0	0	0	0	8.7716399017788e-10
R-HSA-77310	Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	8.34699566065807e-09	-4.97042467732368e-09	0	-3.97589448998645e-08	0	-8.69496545474588e-08	0	0	0	0	0	0	0	0	0	1.02228443810176e-16	0	-2.02802645710253e-13	0	-3.02716757276029e-09	0	0	2.50311583539119e-06	-1.13564391898787e-06	0	0	0	0	0	0	-4.02846335337151e-08	0	0	0	0	0	8.7716399017788e-10
R-HSA-77346	Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	8.34699566065807e-09	-4.97042467732368e-09	0	NA	0	-8.69496545474588e-08	0	0	0	0	0	0	0	0	0	1.02228443810176e-16	0	-2.02802645710253e-13	0	-3.02716757276029e-09	0	0	2.50311583539119e-06	-1.13564391898787e-06	0	0	0	0	0	0	-4.02846335337151e-08	0	0	0	0	0	8.7716399017788e-10
R-HSA-77348	Beta oxidation of octanoyl-CoA to hexanoyl-CoA	8.34699566065807e-09	-4.97042467732368e-09	0	-3.97589448998645e-08	0	-8.69496545474588e-08	0	0	0	0	0	0	0	0	0	1.02228443810176e-16	0	-2.02802645710253e-13	0	-3.02716757276029e-09	0	0	2.50311583539119e-06	-1.13564391898787e-06	0	0	0	0	0	0	-4.02846335337151e-08	0	0	0	0	0	8.7716399017788e-10
R-HSA-77350	Beta oxidation of hexanoyl-CoA to butanoyl-CoA	8.359181077332e-09	-4.96974119916968e-09	0	-3.97610290670316e-08	0	-8.50111486252013e-08	0	0	6.05040830779465e-17	0	0	0	0	0	0	1.02237151615803e-16	0	-1.96415407066208e-13	0	-3.02716751110105e-09	-1.50748510260672e-08	0	-5.8014982983814e-05	-1.13569948209442e-06	0	0	0	0	0	0	-1.8186224725353e-07	0	0	0	0	0	8.783962647188e-10
R-HSA-77352	Beta oxidation of butanoyl-CoA to acetyl-CoA	-2.42627111023137e-09	2.04572758360353e-07	0	-3.57532025102931e-12	0	-5.21494750899537e-07	0	0	6.05040830779465e-17	0	0	0	0	0	0	8.70780562667923e-21	0	6.38723864404446e-15	0	6.16592401267484e-17	-1.50748510260672e-08	0	-6.07230111064144e-05	7.60405076559537e-07	0	0	0	0	0	0	-2.17807097420528e-08	0	0	0	0	0	5.49879090505096e-07
R-HSA-77387	Insulin receptor recycling	-0.00514962201800534	2.10991628463543e-05	0	-1.48183341380967e-07	0	-0.000216655116889548	0	0	0	0	0	0	0	0	0	-5.77182775145314e-09	0	-8.68887997306266e-06	0	0.00139071744305637	0	0	-0.0466029005270965	2.62586763857781e-06	0	0	0	0	0	0	-0.0480842139462392	0	0	0	0	0	-7.94489482400237e-07
R-HSA-774815	Nucleosome assembly	-0.00107650375370339	0.00022472727663007	0	1.27558474847665e-05	0	-0.224721574501316	0	0	0.000106318729302015	7.78670610860191e-06	0	0	0	0.000413418074768468	0	-0.00707142907279079	0	0.0109815544046229	0	9.05603637594284e-05	-0.00529331650360676	0	-1.18144212137234	-0.100441352511813	0	0	0	0	0	0	-0.0499700498644878	0	0	0	-0.00139044188129153	0	-0.0612259446257538
R-HSA-77588	SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	-1.90455750822861e-12	0	0	1.89303712501637e-05	0	1.48253116944503e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.92973929330083e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-77595	Processing of Intronless Pre-mRNAs	1.10243509978703e-11	8.14522803120556e-10	0	NA	0	8.47624773252768e-09	0	0	2.60965036188625e-17	0	0	0	0	0	0	3.48258992959227e-17	0	-5.24498869376212e-14	0	2.38309604956342e-15	-6.50205547035169e-09	0	-5.0113461602138e-08	-2.55040774751951e-11	0	0	0	0	0	0	-6.10652231324278e-08	0	0	0	0	0	2.51578047990886e-10
R-HSA-804914	Transport of fatty acids	-5.1928312386155e-07	0.000107136496391649	0	9.91521323644542e-08	0	4.0475967971097e-07	0	0	3.63358449984783e-08	-1.92592802307588e-11	0	0	0	-1.02252922395915e-09	0	4.58126937494421e-12	0	3.83689626306192e-06	0	3.69767074553491e-08	-6.00361196689281e-08	0	-0.000538255645764133	-4.84611609444609e-05	0	0	0	0	0	0	-3.45681202272945e-07	0	0	0	-3.4390549049738e-10	0	1.04011133207362e-05
R-HSA-83936	Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane	5.04086318410316e-08	-1.31154132285647e-10	0	8.48824031656439e-06	0	-1.08636193178499e-07	0	0	2.45933139066086e-15	0	0	0	0	0	0	3.53949330888569e-19	0	3.90928305363797e-13	0	0.00143458016319704	-6.12752932561283e-07	0	1.26378173303138e-05	1.59407015190517e-06	0	0	0	0	0	0	-5.62295914156677e-06	0	0	0	0	0	-1.36198064397934e-06
R-HSA-844455	The NLRP1 inflammasome	2.81303128015076e-05	-0.00515018830981785	0	1.23829625692515e-06	0	0.0165473481564494	0	0	3.45245724288157e-08	-6.35293576656924e-05	0	0	0	-0.00337295184524996	0.0244379966296644	-0.0212135339957655	-9.6895670656673e-06	0.006026588429506	0	0.00113929031223502	-0.0255996155296449	0	-0.395500746101061	-0.00394775247668028	0	0	0	0	0	0	-0.288144767177594	0	-0.0765969255546306	0	-0.00278043436065399	0	5.13264168429813e-05
R-HSA-844456	The NLRP3 inflammasome	-0.000341426416670384	-0.0144342053750534	0	1.22512689696425e-06	0	0.0119693426432365	0	0	1.16026336498601e-05	-0.174395790119635	0	0	0	-0.0316704157126838	0.0976623479135474	-0.0565609387866279	-5.62934484981333e-07	0.0133811862197829	0.00736872581601578	0.0597445360205299	-0.0199025144774046	-0.00227099857379052	-0.791730106787288	0.0819487026248188	0	0	0	0	0	0	-0.046738153061986	0	-0.306283488505267	0	-0.0194658830503988	0	0.00584919058518702
R-HSA-844615	The AIM2 inflammasome	9.44331729250754e-08	3.08975686619362e-09	0	1.03392091934853e-12	0	-9.08719309370165e-07	0	0	3.81953541476113e-14	8.18519409807247e-11	0	0.0275637211732345	0	4.3457492018264e-09	0	1.59088434335355e-14	0	-1.67848540198481e-05	0	-8.40479046483591e-11	5.81002474045239e-13	0	6.7403603643599e-06	-7.7558199690873e-08	0	0	0	0	0	0	-0.00026726068359772	0	0	0	1.46159833461387e-09	0	2.64167396144965e-08
R-HSA-844623	The IPAF inflammasome	-4.31602052128952e-07	5.03914552309737e-07	0	-2.01240775914519e-09	0	1.04225898763052e-06	0	0	0	0	0	0	0	0	0	-8.61466828575097e-11	0	0.0906384351980427	0	-5.8297609068556e-09	0	0	-1.67431770904917e-06	1.86164188078627e-06	0	0	0	0	0	0	-0.000410977521926135	0	0	0	0	0	1.4369180704033e-06
R-HSA-877300	Interferon gamma signaling	-0.000353858387625631	-0.00605045575662072	-0.00171079514275455	2.99440090951735e-05	-0.000556637031921224	0.0270006711610979	0	0	0.125746225508518	-0.00308084725740716	-0.99758274550344	-0.110254884692938	0	-0.00432777399785914	0.0490370085166112	-0.00801522060015229	0.0833091181102287	0.00319062629187747	0.00637931242519773	-0.00868712494815439	-0.00508614362541935	-0.00454199714758104	-0.618554873145897	0.0344697392326599	0	0	0	0	0	0	-0.25440718473456	0	-0.153787271709108	0	-0.00421908750231797	0	-0.00200826201481329
R-HSA-877312	Regulation of IFNG signaling	-0.000174957777008313	0.00938682639360094	0	1.48835831522866e-06	0	0.00270597826176262	0	0	0.00148542605670914	-3.27027064191472e-06	0	0	0	-0.000173665917281841	0.0244072596697946	-0.00723517469295215	-0.003370532369817	-1.09519343947647e-05	0.00736872581601578	0.0131994391647983	8.81565515405957e-05	-0.00454199714758104	-0.287024988208129	0.0137888508252446	0	0	0	0	0	0	-0.193004343488344	0	-0.0765447564616826	0	-0.0028287537215668	0	0.00651811310354992
R-HSA-879415	Advanced glycosylation endproduct receptor signaling	-0.0543077677235397	-0.00770180580714493	0	1.2106328090323e-06	0	0.000854499534322312	0	0	5.45453546766823e-08	-0.000273714940625717	0	0	0	-0.0145322941704251	0.0244155873261008	3.84067323450134e-07	0	-0.00168758577050913	0	0.0108169704228299	-0.0103583547505931	0	-0.218229346284177	0.0181232654191112	0	0	0	0	0	0	-0.0962718776778579	0	-0.0765708732167989	0	-0.00347602919318856	0	-2.02313024920985e-05
R-HSA-879518	Transport of organic anions	-1.95875227207601e-08	1.39989175146358e-06	0	2.72923718041357e-07	0	2.38228791013919e-08	0	0	7.75316166229736e-11	0	0	-0.000400108305965285	0	-0.297661013833297	0	5.95518539146048e-14	0	2.51752636941974e-07	0	8.97000418055775e-10	-1.2810175911845e-10	0	-1.73526552068727e-05	-7.33861626966363e-06	0	0	0	0	0	0	-0.0292812850758111	-2.48846601471841	0	0	0	0	3.82279331711313e-07
R-HSA-880009	Interconversion of 2-oxoglutarate and 2-hydroxyglutarate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	2.48686978813915e-05	-0.00298710500138856	0	7.24908202678565e-07	0	-0.00391015828497737	0	0	0.0204100323228832	-0.00640074046922234	0	0	0	0.000350745493128189	0.0244155873261008	-0.0141422949945902	0	0.0070266543276743	0	0.0564237202417837	-0.0153708992281291	0	-0.575756812270487	0.0157387136212985	0	0	0	0	0	0	-0.288382146462038	0	-0.0765708732167989	0	-0.00278077043108637	0	0.000196658971624959
R-HSA-8847453	Synthesis of PIPs in the nucleus	-0.00520373979177455	-4.70417605871512e-06	0	4.6765943304062e-11	0	-2.71555365467721e-08	0	0	0.00306149393842226	0	0	0	0	0	0	0	0	-2.07794392574372e-11	0	0	0	0	-2.19694285140484e-05	-7.64945474792454e-06	0	0	0	0	0	0	-2.05487530135381e-05	0	0	0	0	0	4.71851633753786e-08
R-HSA-8847993	ERBB2 Activates PTK6 Signaling	-0.000206485894586065	0.0150923631827852	0	7.70331515034774e-07	0	0.0128682248682928	0	0	-3.76622034423771e-06	0.000319236958688679	0	0	0	0.0169491858322763	0.000341607725176709	-0.0141082298664554	3.18941813869218e-07	0.00303628641611574	0	0.0353492327105055	-0.0153070201507492	-0.00227099857379052	-0.322918591375906	0.00129671236558159	0	0	0	0	0	0	-0.0951454166773212	0	4.07102525090693e-06	0	-0.00416661977876594	0	0.00602106107176991
R-HSA-8848021	Signaling by PTK6	-0.00118383519225762	-0.00754728766294357	0	1.91221825086107e-06	0	0.0517045992689012	0	0	0.0204120993665949	-0.00644955005738517	0	0	0	-0.00224073056276529	0.0980041964408528	-0.0639319308261265	4.82879072122927e-05	0.105381798050796	0.00736872581601578	0.0276102036386419	-0.0405599230023943	0.170324893034289	-1.27010035723686	0.0995266770188592	0	0	0	0	0	0	-0.480835981709264	0	-0.305003991450633	0	-0.0195271717287071	0	0.00796776866874531
R-HSA-8848584	Wax and plasmalogen biosynthesis	0	0	0	1.29397219036095e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-8849175	Threonine catabolism	-3.50222808073288e-10	-2.40971595037846e-06	0	1.87675434586354e-06	0	-1.77754265648429e-09	0	0	2.66613037260558e-18	-8.44147061170079e-08	0	0	0	-4.48181359336103e-06	0	4.22145569585734e-20	0	-5.617175809278e-16	0	-5.40524425852882e-09	-6.64277783225373e-10	0	-2.98719981369982e-08	-9.49148296267222e-11	0	0	0	0	0	0	-7.00416589593045e-09	0	0	0	0	0	-2.04038703660494e-09
R-HSA-8849468	PTK6 Regulates Proteins Involved in RNA Processing	2.43214685515412e-06	8.98583602229487e-08	0	8.8272920074662e-08	0	1.14714514164975e-05	0	0	0	0	0	0	0	0	0	0	0	2.93839750013302e-16	0	0	0	0	-0.0378549251480254	-4.23677032897495e-09	0	0	0	0	0	0	-1.90623304623487e-08	0	0	0	0	0	2.46297493495249e-07
R-HSA-8849469	PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1	-0.000195699392615045	0.00891801042475848	0	7.36846024009119e-07	0	-0.00250352829432176	0	0	-2.83549511758586e-06	0.000233601124558057	0	0	0	0.0124025391265063	-2.3152231727617e-08	-0.0212137725296599	-9.3706252517981e-06	0.00603977714910313	0	-9.91770996873568e-05	0.000601199769083373	0	-0.143732425064087	0.00219328230098106	0	0	0	0	0	0	0.00050189535995876	0	7.26088042291805e-08	0	-0.0013904040559987	0	0.0056237521872809
R-HSA-8849470	PTK6 Regulates Cell Cycle	-0.000762467092028484	-0.0177794852472015	0	4.87838018984933e-07	0	0.0252368805786612	0	0	8.67759970320823e-06	-0.000627657026753515	0	0	0	-0.0333240725919639	0.097662325364154	-0.007071067578749	-9.6895670656673e-06	0.0932629781252601	0	-0.00726520919895863	-0.0204793044017055	0	-0.329130819000639	0.0858389014347156	0	0	0	0	0	0	-0.239974790941206	0	-0.306283417787053	0	-0.00139017752588036	0	6.79107734067852e-05
R-HSA-8849471	PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	-0.00011889696032262	0.000948690001810876	0	5.62668756687614e-07	0	0.0243420255213206	0	0	0.0204100323247727	-0.00638478038907071	0	0	0	0.00119811092819285	0.0244158528564961	-0.028619991450852	5.85404087629413e-05	1.50202647039833e-05	0	-0.00063365698080522	-0.0156452290388775	0.17486689018187	-0.617598312988516	0.0171488155127421	0	0	0	0	0	0	-0.292634361429595	0	-0.0752955247388961	0	-0.00423720691433869	0	0.000145480568626144
R-HSA-8849472	PTK6 Down-Regulation	-1.7915491698517e-06	0.000124788323699973	0	-1.00939373975229e-09	0	-0.000349112867483133	0	0	0	0	0	0	0	0	0	-1.06234188176998e-14	0	6.4882582511012e-08	0	-2.15675671846052e-05	0	0	-1.74290112080498e-05	0.000463904588044022	0	0	0	0	0	0	0.000247910646528975	0	0	0	0	0	0.000335403316027529
R-HSA-8849473	PTK6 Expression	-0.000461844868848263	-0.00153925961463436	0	3.57781665995772e-07	0	0.0481466392629013	0	0	-5.46177934933095e-06	-3.96219976457187e-05	0	0	0	-0.00210368109736162	0.0366233795982953	-0.0494778535720943	-5.62934484981333e-07	0.0120898125041228	0.00736872581601578	0.047061614870004	-0.0306395836174755	-0.00454199714758104	-0.902107927458666	0.0770491911726169	0	0	0	0	0	0	-0.190873857333539	0	-0.11485630546327	0	-0.0194659960809782	0	0.00610380865255056
R-HSA-8849474	PTK6 Activates STAT3	-0.000266722503964956	-0.0137711703586089	0	2.42067516133861e-06	0	0.0519366696088886	0	0	3.04198160623584e-06	-0.000464136558544945	0	0	0	-0.0246423121390626	0.0976623500924203	-0.0141313689998093	3.18941813869218e-07	0.0103406292882979	0	-0.00715009137293372	-0.00446428962143655	-0.00227099857379052	-0.507894533247461	0.103652400732198	0	0	0	0	0	0	0.0990801300632399	0	-0.306283495338534	0	-0.00834234899356458	0	0.00711643264281051
R-HSA-8849932	Synaptic adhesion-like molecules	1.53073381483481e-05	0.000458119208724534	0	0.00196134994902707	0	0.0172029596442249	0	0	6.2805990099677e-11	1.59423392322527e-05	0	-5.32632293202599e-06	0	0.000846423519878692	-6.4595864672225e-11	-0.0144778956116339	-2.61445051077841e-08	1.02153245490794e-08	0	1.17652021508195e-06	-0.0156484289078741	0	-0.256038875052494	-0.0114771627383842	0	0	0	0	0	0	-0.146832001049992	0	2.02582133212044e-10	0	-0.00284676155332993	0	-6.14098808349685e-05
R-HSA-8850843	Phosphate bond hydrolysis by NTPDase proteins	-7.43729713426554e-07	6.23944828390708e-05	0	1.99272520199269e-06	0	-0.000159647143329803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.25131781460874e-05	0.000231940495098158	0	0	0	0	0	0	3.65380557132175e-05	0	0	0	0	0	0.00016771274676032
R-HSA-8851680	Butyrophilin (BTN) family interactions	-4.30930677258279e-09	1.54156846685805e-09	0	5.8400628020481e-07	0	1.63505978566256e-09	0	0	0	0	0	0	0	0	0	4.40985443887034e-17	0	-6.99110361539968e-14	0	2.98425849491764e-15	0	0	-5.66022901329959e-10	1.23444459615256e-05	0	0	0	0	0	0	-3.06130257798584e-13	0	0	0	0	0	3.25399041587677e-10
R-HSA-8851805	MET activates RAS signaling	-0.000161910694621435	-0.00266866570053445	0	5.13494246420481e-07	0	0.023951414422105	0	0	1.45446117322912e-07	1.4392973958153e-05	0	0	0	0.000764163370362603	0.0244155873261008	-0.0141422934436748	0	0.00303972209887895	0	2.4131484797e-05	-0.0255887282493012	0	-0.576897023813394	0.0264041407007249	0	0	0	0	0	0	-0.288119989362196	0	-0.0765708732167989	0	-0.00417121237881419	0	-9.59441910771811e-05
R-HSA-8851907	MET activates PI3K/AKT signaling	-0.000111154750719235	0.00125778047867475	0	-1.71373748662204e-07	0	-0.217901566878335	0	0	3.6418034651122e-08	0.000155734122172038	0	0	0	0.00826836149536935	0	-1.13540921828533e-08	0	0.00304312486599982	0	-0.000214082908885247	-0.0204757242661718	0	-0.328222832866911	0.000636419393726299	0	0	0	0	0	0	-0.143971716926326	0	0	0	-0.00139044188129153	0	4.39604155098952e-05
R-HSA-8852135	Protein ubiquitination	-0.000440103667949311	0.00345732639457058	0	5.59146235392933e-06	0	-7.76210115641618e-05	0	0	3.53948886005987e-14	0	0	0	0	0	0	4.84607866528316e-14	0	-4.9112558695582e-08	0	-0.0115126182342335	-8.81878785024932e-06	0	-0.431935989694725	-0.00537981718768401	0	0	0	0	0	0	-0.0966253096897082	0	0	0	0	0	0.000170385286675412
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	-0.0581776232810047	-0.00876035017319495	0	2.78226012057691e-06	0	0.0498325640038598	0	0	0.0204349940822061	-0.00668360480018194	0	0	0	-0.0146673535542992	0.0976755652801733	-0.0494913267640426	0.00534902888565325	0.0196554647108496	0.00736872581601578	0.0244382666707762	-0.0402833773362136	-0.00454199714758104	-1.0198637517906	0.00622648071050192	0	0	0	0	0	0	-0.623238516351828	0	-0.306324940111189	0	-0.00834238548363639	0	0.00590618248793641
R-HSA-8852405	Signaling by MST1	-1.39378283177905e-07	0.00232122851316126	0	3.62301018992803e-09	0	-0.000112604412446722	0	0	1.61197785662033e-14	8.12737024588542e-05	0	0	0	0.00431504889631409	6.2064732505455e-09	-2.84500182145873e-12	2.51200556604644e-06	0.00315345513136157	0	5.22831073983425e-06	2.76894164365449e-07	0	-0.00133082015788523	-5.75604590722648e-06	0	0	0	0	0	0	-1.1944952416981e-05	0	-1.94644130425213e-08	0	-4.75124584102153e-11	0	-2.17928045737375e-06
R-HSA-8853383	Lysosomal oligosaccharide catabolism	0	0	0	1.68175953472598e-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R-HSA-8853659	RET signaling	-0.000170147582010073	-0.00270565241438933	0	1.69637915476745e-06	0	-0.199927346244756	0	0	0.0204099596724011	-0.00639164973133829	0	0	0	0.000833398273627386	0.0122078796260309	-0.0141422893238054	1.5973292471146e-05	-0.00298544204366462	-0.125268338872268	0.0451765766738705	-0.0205963335560858	0	-0.687524443422803	-0.00933939113112524	0	0	0	0	0	0	-0.143926939249136	0	-0.0377948672700738	0	-0.00417127185179998	0	0.000111460955476729
R-HSA-8853884	Transcriptional Regulation by VENTX	0.00594294925524131	-0.338995441855054	0	1.11371949667795e-05	0	0.0367304769043211	0	0	0.0222253815696743	-0.0120558062046898	0	0	0	-0.299892599113088	0.0976623239732982	-0.0706940643900881	-1.02525015506486e-05	0.0227244857787834	0.00736872581601578	0.0386273862664897	-0.056478173217977	-0.00454199714758104	-1.41139433691605	0.0542942655068875	0	0	0	0	0	0	-0.43117454997574	0	-0.306283413425125	0	-0.0222523011830241	0	0.00531039047491057
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	-0.0581950359557831	-0.00323076172765416	0	1.13333969566343e-06	0	0.00232723837757594	0	0	0.000427805215686228	-8.42719382366747e-08	0	0	0	-4.47423364602477e-06	1.31125603255106e-05	-5.97633145600213e-05	0.00530717255889363	0.0153251927067607	0	-0.000701116560522838	-4.2561193403701e-07	0	-0.0079428929920804	-0.000317980057522083	0	0	0	0	0	0	9.99616899075479e-05	0	-4.11229179467234e-05	0	4.05531902561507e-11	0	1.47701501488562e-05
R-HSA-8854214	TBC/RABGAPs	-1.53863057279606e-05	0.00134633471137135	0	5.64764660033777e-08	0	0.00435856290596078	0	0	3.68701954517953e-08	-7.96109566801919e-05	0	0	0	-0.00422676905769471	0.0123873200721795	1.94860532939246e-07	1.28429147897887e-08	0.0247158902229096	0	0.0111236853830258	-0.0404741664263142	0	-0.0722884237561333	0.0122781019542507	0	0	0	0	0	0	-0.841440302372378	0	-0.0388484578345076	0	3.83102411108539e-08	0	0.00949222437670905
R-HSA-8854518	AURKA Activation by TPX2	-0.000222503653229634	0.000234317026636579	0	4.00855475335722e-07	-0.0415622317167848	0.0460050724014609	0	0	2.05400851939084e-11	7.78670434664856e-06	0	0	0	0.000413417981221422	0	-0.014142856539882	0	-2.51815788872604e-05	-0.0417561129574228	0.0111292090828331	-0.00511765005945127	0	-0.290004549707986	-0.0111694630104514	0	0	0	0	0	0	8.30518951568612e-05	0	0	0	-0.00139044156666636	0	-1.04682010026921e-06
R-HSA-8854521	Interaction between PHLDA1 and AURKA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
